X,Y,Datetime,Lat,Lon,FRP(mw),Firesize(km^2),temp(k),Category,Description
-1497576.98109377,-3676818.14142734,2016-01-06 23:40:00,-32.8464,115.8389,281.32,0.066572,579.6,10, Processed
-1502721.47905147,-3680469.86818742,2016-01-06 23:40:00,-32.873,115.779,210.73,0.030144,629,10, Processed
-1500368.93476353,-3680045.88963116,2016-01-06 23:40:00,-32.8719,115.8047,419.25,0.078677,601.4,10, Processed
-1498008.47626381,-3679610.12432684,2016-01-06 23:40:00,-32.8707,115.8305,366.6,0.050544,632.9,10, Processed
-1486232.11369294,-3677441.88365808,2016-01-06 23:40:00,-32.8647,115.9592,127.68,0.02726,589.1,10, Processed
-1483880.18586409,-3677010.11285137,2016-01-06 23:40:00,-32.8635,115.9849,376.36,0.041444,658,10, Processed
-1481528.14449717,-3676578.8115465,2016-01-06 23:40:00,-32.8623,116.0106,457.96,0.042124,679.7,10, Processed
-1479175.98968581,-3676147.97977174,2016-01-06 23:40:00,-32.8611,116.0363,327.55,0.038326,651.1,10, Processed
-1476822.33117978,-3675728.7043929,2016-01-06 23:40:00,-32.86,116.062,207.73,0.018013,687.1,10, Processed
-1474469.95198816,-3675298.81206443,2016-01-06 23:40:00,-32.8588,116.0877,264.94,0.021425,696,10, Processed
-1472117.4596332,-3674869.38935031,2016-01-06 23:40:00,-32.8576,116.1134,273.25,0.035062,640.7,10, Processed
-1491369.8943716,-3681087.38790401,2016-01-06 23:40:00,-32.8913,115.8994,112.14,0.03832,548.2,10, Processed
-1486656.90019221,-3680232.19721938,2016-01-06 23:40:00,-32.889,115.9509,738.85,0.028668,806.5,10, Processed
-1484305.54163793,-3679800.34733259,2016-01-06 23:40:00,-32.8878,115.9766,1864.06,0.161203,687.4,10, Processed
-1481954.06953112,-3679368.96683015,2016-01-06 23:40:00,-32.8866,116.0023,2094.9,0.161877,702,10, Processed
-1479602.48396544,-3678938.05574034,2016-01-06 23:40:00,-32.8854,116.028,853.74,0.046956,750,10, Processed
-1477250.78503451,-3678507.6140914,2016-01-06 23:40:00,-32.8842,116.0537,360.1,0.032623,681.6,10, Processed
-1474898.97283199,-3678077.64191156,2016-01-06 23:40:00,-32.883,116.0794,388.12,0.062123,617.2,10, Processed
-1472547.04745153,-3677648.13922904,2016-01-06 23:40:00,-32.8818,116.1051,258.54,0.087922,548.6,10, Processed
-1470202.84141008,-3677231.34406628,2016-01-06 23:40:00,-32.8807,116.1307,247.76,0.091388,542.1,10, Processed
-1487091.95690886,-3683012.48730924,2016-01-06 23:40:00,-32.9132,115.9425,-9999,-9999,-9999,12, Cloudy
-1484741.16571521,-3682580.55629573,2016-01-06 23:40:00,-32.912,115.9682,1004.12,0.0138,1036.4,10, Processed
-1482390.2609542,-3682149.09454947,2016-01-06 23:40:00,-32.9108,115.9939,1146.81,0.027545,899.1,10, Processed
-1480030.02948222,-3681716.94361119,2016-01-06 23:40:00,-32.9096,116.0197,476.2,-9999,-9999,13, High Possibility
-1477677.50585752,-3681297.50809174,2016-01-06 23:40:00,-32.9085,116.0454,1638.68,0.084139,760.5,10, Processed
-1475326.26284681,-3680867.45645902,2016-01-06 23:40:00,-32.9073,116.0711,-9999,0,0,11, Saturated
-1472974.90664365,-3680437.87420614,2016-01-06 23:40:00,-32.9061,116.0968,1476.71,0.075636,760.9,10, Processed
-1470632.65191595,-3680009.91248588,2016-01-06 23:40:00,-32.9049,116.1224,268.25,0.042182,619,10, Processed
-1468281.06994432,-3679581.26723659,2016-01-06 23:40:00,-32.9037,116.1481,190.58,0.071149,541.1,10, Processed
-1478114.48781251,-3684077.37071649,2016-01-06 23:40:00,-32.9327,116.037,604.21,0.016563,871.6,10, Processed
-1475763.81207812,-3683647.23758592,2016-01-06 23:40:00,-32.9315,116.0627,829.88,0.073956,683.6,10, Processed
-1473411.63524553,-3683228.65954837,2016-01-06 23:40:00,-32.9304,116.0884,575.6,0.033663,740.9,10, Processed
-1501308.62120581,-3786562.93692793,2016-01-06 23:40:00,-33.8172,115.6483,-9999,-9999,-9999,15, Low Possibility
-1493687.26306943,-3796131.80970211,2016-01-06 23:40:00,-33.911,115.7172,-9999,-9999,-9999,15, Low Possibility
-1502289.71066429,-3677688.80793555,2016-01-06 23:50:00,-32.8488,115.7874,122.86,0.080106,500.7,10, Processed
-1499928.79477325,-3677252.65201906,2016-01-06 23:50:00,-32.8476,115.8132,430.84,0.072671,611.9,10, Processed
-1497576.98109377,-3676818.14142734,2016-01-06 23:50:00,-32.8464,115.8389,251.08,0.081741,552.2,10, Processed
-1502721.47905147,-3680469.86818742,2016-01-06 23:50:00,-32.873,115.779,189.5,0.027092,629,10, Processed
-1500368.93476353,-3680045.88963116,2016-01-06 23:50:00,-32.8719,115.8047,775.6,0.040963,756.2,10, Processed
-1498008.47626381,-3679610.12432684,2016-01-06 23:50:00,-32.8707,115.8305,397.91,0.043028,660.2,10, Processed
-1486232.11369294,-3677441.88365808,2016-01-06 23:50:00,-32.8647,115.9592,222.76,0.018368,693.5,10, Processed
-1483880.18586409,-3677010.11285137,2016-01-06 23:50:00,-32.8635,115.9849,456.09,0.050606,657.2,10, Processed
-1481528.14449717,-3676578.8115465,2016-01-06 23:50:00,-32.8623,116.0106,585.54,0.041522,713.5,10, Processed
-1479175.98968581,-3676147.97977174,2016-01-06 23:50:00,-32.8611,116.0363,358.63,0.040469,655.2,10, Processed
-1476822.33117978,-3675728.7043929,2016-01-06 23:50:00,-32.86,116.062,204.45,0.018138,684.2,10, Processed
-1474469.95198816,-3675298.81206443,2016-01-06 23:50:00,-32.8588,116.0877,285.37,0.026518,678.4,10, Processed
-1472117.4596332,-3674869.38935031,2016-01-06 23:50:00,-32.8576,116.1134,290.4,0.038407,637.4,10, Processed
-1491369.8943716,-3681087.38790401,2016-01-06 23:50:00,-32.8913,115.8994,118.89,0.078114,500.1,10, Processed
-1489018.76131494,-3680654.59718876,2016-01-06 23:50:00,-32.8901,115.9251,190,0.042039,585.7,10, Processed
-1486656.90019221,-3680232.19721938,2016-01-06 23:50:00,-32.889,115.9509,948.78,0.057219,736.4,10, Processed
-1484305.54163793,-3679800.34733259,2016-01-06 23:50:00,-32.8878,115.9766,2045.52,0.128808,730.1,10, Processed
-1481954.06953112,-3679368.96683015,2016-01-06 23:50:00,-32.8866,116.0023,1884.51,0.147802,700,10, Processed
-1479602.48396544,-3678938.05574034,2016-01-06 23:50:00,-32.8854,116.028,418.12,0.042353,667.9,10, Processed
-1477250.78503451,-3678507.6140914,2016-01-06 23:50:00,-32.8842,116.0537,472.55,0.034782,708.5,10, Processed
-1474898.97283199,-3678077.64191156,2016-01-06 23:50:00,-32.883,116.0794,537.38,0.043091,697.1,10, Processed
-1472547.04745153,-3677648.13922904,2016-01-06 23:50:00,-32.8818,116.1051,267.27,0.101079,540.1,10, Processed
-1470202.84141008,-3677231.34406628,2016-01-06 23:50:00,-32.8807,116.1307,218.58,0.099232,526.2,10, Processed
-1489451.84632621,-3683446.05341684,2016-01-06 23:50:00,-32.9144,115.9167,119.29,0.02504,590.6,10, Processed
-1487091.95690886,-3683012.48730924,2016-01-06 23:50:00,-32.9132,115.9425,-9999,-9999,-9999,15, Low Possibility
-1484741.16571521,-3682580.55629573,2016-01-06 23:50:00,-32.912,115.9682,1313.18,0.011069,1193.8,10, Processed
-1482390.2609542,-3682149.09454947,2016-01-06 23:50:00,-32.9108,115.9939,984.46,0.019595,941.2,10, Processed
-1480030.02948222,-3681716.94361119,2016-01-06 23:50:00,-32.9096,116.0197,-9999,-9999,-9999,15, Low Possibility
-1477677.50585752,-3681297.50809174,2016-01-06 23:50:00,-32.9085,116.0454,-9999,0,0,11, Saturated
-1475326.26284681,-3680867.45645902,2016-01-06 23:50:00,-32.9073,116.0711,-9999,0,0,11, Saturated
-1472974.90664365,-3680437.87420614,2016-01-06 23:50:00,-32.9061,116.0968,1059.29,0.057523,751.9,10, Processed
-1468281.06994432,-3679581.26723659,2016-01-06 23:50:00,-32.9037,116.1481,162.52,0.076382,523.6,10, Processed
-1480465.05024594,-3684507.97308159,2016-01-06 23:50:00,-32.9339,116.0113,250.22,-9999,-9999,13, High Possibility
-1478114.48781251,-3684077.37071649,2016-01-06 23:50:00,-32.9327,116.037,1068.43,0.037268,825.4,10, Processed
-1475763.81207812,-3683647.23758592,2016-01-06 23:50:00,-32.9315,116.0627,1057.6,0.062378,739.6,10, Processed
-1473411.63524553,-3683228.65954837,2016-01-06 23:50:00,-32.9304,116.0884,541.17,0.014213,880.3,10, Processed
-1440423.66346269,-3720689.57800005,2016-01-06 23:50:00,-33.2996,116.3919,-9999,-9999,-9999,15, Low Possibility
-1504142.64738003,-3789852.05744286,2016-01-06 23:50:00,-33.8432,115.6132,-9999,-9999,-9999,15, Low Possibility
-1502289.71066429,-3677688.80793555,2016-01-07 00:00:00,-32.8488,115.7874,150.49,0.09342,504,10, Processed
-1499928.79477325,-3677252.65201906,2016-01-07 00:00:00,-32.8476,115.8132,265.21,0.10514,536.5,10, Processed
-1497576.98109377,-3676818.14142734,2016-01-07 00:00:00,-32.8464,115.8389,200.02,0.069322,547.1,10, Processed
-1505081.7102813,-3680906.57790578,2016-01-07 00:00:00,-32.8742,115.7532,143.37,0.004142,861.1,10, Processed
-1502721.47905147,-3680469.86818742,2016-01-07 00:00:00,-32.873,115.779,619.51,0.022072,821.6,10, Processed
-1500368.93476353,-3680045.88963116,2016-01-07 00:00:00,-32.8719,115.8047,653.61,0.086537,637.3,10, Processed
-1498008.47626381,-3679610.12432684,2016-01-07 00:00:00,-32.8707,115.8305,405.06,0.050675,643.6,10, Processed
-1486232.11369294,-3677441.88365808,2016-01-07 00:00:00,-32.8647,115.9592,162.68,0.035568,586.8,10, Processed
-1483880.18586409,-3677010.11285137,2016-01-07 00:00:00,-32.8635,115.9849,332.95,0.044344,636.6,10, Processed
-1481528.14449717,-3676578.8115465,2016-01-07 00:00:00,-32.8623,116.0106,445.99,0.039639,684,10, Processed
-1479175.98968581,-3676147.97977174,2016-01-07 00:00:00,-32.8611,116.0363,316.91,0.03229,667.2,10, Processed
-1476822.33117978,-3675728.7043929,2016-01-07 00:00:00,-32.86,116.062,209.6,0.013514,726.8,10, Processed
-1474469.95198816,-3675298.81206443,2016-01-07 00:00:00,-32.8588,116.0877,272.81,0.017073,731,10, Processed
-1472117.4596332,-3674869.38935031,2016-01-07 00:00:00,-32.8576,116.1134,233.43,0.026927,652.7,10, Processed
-1491369.8943716,-3681087.38790401,2016-01-07 00:00:00,-32.8913,115.8994,230.18,0.070593,557.1,10, Processed
-1489018.76131494,-3680654.59718876,2016-01-07 00:00:00,-32.8901,115.9251,430.65,0.05307,645.2,10, Processed
-1486656.90019221,-3680232.19721938,2016-01-07 00:00:00,-32.889,115.9509,1014.71,0.099227,672.2,10, Processed
-1484305.54163793,-3679800.34733259,2016-01-07 00:00:00,-32.8878,115.9766,1700.93,0.136463,697.1,10, Processed
-1481954.06953112,-3679368.96683015,2016-01-07 00:00:00,-32.8866,116.0023,1585.1,0.105219,722.7,10, Processed
-1479602.48396544,-3678938.05574034,2016-01-07 00:00:00,-32.8854,116.028,561.2,0.051697,679.5,10, Processed
-1477250.78503451,-3678507.6140914,2016-01-07 00:00:00,-32.8842,116.0537,403.8,0.032872,695.2,10, Processed
-1474898.97283199,-3678077.64191156,2016-01-07 00:00:00,-32.883,116.0794,392.15,0.045584,651.8,10, Processed
-1472547.04745153,-3677648.13922904,2016-01-07 00:00:00,-32.8818,116.1051,273.68,0.099055,543.6,10, Processed
-1470202.84141008,-3677231.34406628,2016-01-07 00:00:00,-32.8807,116.1307,213.06,0.090794,530.9,10, Processed
-1491802.40976551,-3683878.92471981,2016-01-07 00:00:00,-32.9156,115.891,250.54,0.018157,710.6,10, Processed
-1489451.84632621,-3683446.05341684,2016-01-07 00:00:00,-32.9144,115.9167,595.38,0.022746,809.2,10, Processed
-1487091.95690886,-3683012.48730924,2016-01-07 00:00:00,-32.9132,115.9425,1141.46,0.028498,890.9,10, Processed
-1484741.16571521,-3682580.55629573,2016-01-07 00:00:00,-32.912,115.9682,1741.64,0.052064,854.4,10, Processed
-1482390.2609542,-3682149.09454947,2016-01-07 00:00:00,-32.9108,115.9939,1140.14,0.038576,831,10, Processed
-1480030.02948222,-3681716.94361119,2016-01-07 00:00:00,-32.9096,116.0197,557.15,0.002767,1422.1,10, Processed
-1477677.50585752,-3681297.50809174,2016-01-07 00:00:00,-32.9085,116.0454,1820.34,0.15572,688.8,10, Processed
-1475326.26284681,-3680867.45645902,2016-01-07 00:00:00,-32.9073,116.0711,1760.89,0.190214,660.3,10, Processed
-1472974.90664365,-3680437.87420614,2016-01-07 00:00:00,-32.9061,116.0968,612.04,0.079047,640,10, Processed
-1470632.65191595,-3680009.91248588,2016-01-07 00:00:00,-32.9049,116.1224,183.49,0.088621,521.6,10, Processed
-1468281.06994432,-3679581.26723659,2016-01-07 00:00:00,-32.9037,116.1481,177.19,0.087403,520.1,10, Processed
-1480465.05024594,-3684507.97308159,2016-01-07 00:00:00,-32.9339,116.0113,279.04,-9999,-9999,13, High Possibility
-1478114.48781251,-3684077.37071649,2016-01-07 00:00:00,-32.9327,116.037,1384.84,0.082558,738,10, Processed
-1475763.81207812,-3683647.23758592,2016-01-07 00:00:00,-32.9315,116.0627,1434.45,0.107224,706.4,10, Processed
-1473411.63524553,-3683228.65954837,2016-01-07 00:00:00,-32.9304,116.0884,528.26,0.029623,747.1,10, Processed
-1502289.71066429,-3677688.80793555,2016-01-07 00:10:00,-32.8488,115.7874,112.21,0.156864,454.4,10, Processed
-1499928.79477325,-3677252.65201906,2016-01-07 00:10:00,-32.8476,115.8132,346.89,0.09926,563,10, Processed
-1497576.98109377,-3676818.14142734,2016-01-07 00:10:00,-32.8464,115.8389,213.58,0.096682,526.5,10, Processed
-1481091.26316287,-3673798.4815741,2016-01-07 00:10:00,-32.8381,116.019,121.17,-9999,-9999,13, High Possibility
-1505081.7102813,-3680906.57790578,2016-01-07 00:10:00,-32.8742,115.7532,151.39,0.009028,738,10, Processed
-1502721.47905147,-3680469.86818742,2016-01-07 00:10:00,-32.873,115.779,281.94,0.063275,584.5,10, Processed
-1500368.93476353,-3680045.88963116,2016-01-07 00:10:00,-32.8719,115.8047,997.94,0.073842,707.8,10, Processed
-1498008.47626381,-3679610.12432684,2016-01-07 00:10:00,-32.8707,115.8305,491.95,0.080239,615.3,10, Processed
-1486232.11369294,-3677441.88365808,2016-01-07 00:10:00,-32.8647,115.9592,162.34,0.012407,703.5,10, Processed
-1483880.18586409,-3677010.11285137,2016-01-07 00:10:00,-32.8635,115.9849,285.01,0.045782,616.9,10, Processed
-1481528.14449717,-3676578.8115465,2016-01-07 00:10:00,-32.8623,116.0106,405.9,0.036369,683,10, Processed
-1479175.98968581,-3676147.97977174,2016-01-07 00:10:00,-32.8611,116.0363,345.18,0.033511,673.1,10, Processed
-1476822.33117978,-3675728.7043929,2016-01-07 00:10:00,-32.86,116.062,206.75,0.010696,759.3,10, Processed
-1474469.95198816,-3675298.81206443,2016-01-07 00:10:00,-32.8588,116.0877,290.75,0.015428,755.5,10, Processed
-1472117.4596332,-3674869.38935031,2016-01-07 00:10:00,-32.8576,116.1134,282.84,0.022242,699.7,10, Processed
-1500800.92443515,-3682826.76767351,2016-01-07 00:10:00,-32.8961,115.7963,99.5,0.028288,563.5,10, Processed
-1491369.8943716,-3681087.38790401,2016-01-07 00:10:00,-32.8913,115.8994,333.19,0.0398,648.7,10, Processed
-1489018.76131494,-3680654.59718876,2016-01-07 00:10:00,-32.8901,115.9251,406.84,0.038372,676.6,10, Processed
-1486656.90019221,-3680232.19721938,2016-01-07 00:10:00,-32.889,115.9509,1012.27,0.091896,681.3,10, Processed
-1484305.54163793,-3679800.34733259,2016-01-07 00:10:00,-32.8878,115.9766,1343.3,0.117411,686.1,10, Processed
-1481954.06953112,-3679368.96683015,2016-01-07 00:10:00,-32.8866,116.0023,1575.61,0.094703,736.9,10, Processed
-1479602.48396544,-3678938.05574034,2016-01-07 00:10:00,-32.8854,116.028,883.39,0.046728,755.9,10, Processed
-1477250.78503451,-3678507.6140914,2016-01-07 00:10:00,-32.8842,116.0537,335.92,0.035575,662.6,10, Processed
-1474898.97283199,-3678077.64191156,2016-01-07 00:10:00,-32.883,116.0794,430.99,0.045371,663.3,10, Processed
-1472547.04745153,-3677648.13922904,2016-01-07 00:10:00,-32.8818,116.1051,300.61,0.097911,552.1,10, Processed
-1470202.84141008,-3677231.34406628,2016-01-07 00:10:00,-32.8807,116.1307,196.99,0.103857,515.3,10, Processed
-1491802.40976551,-3683878.92471981,2016-01-07 00:10:00,-32.9156,115.891,502.1,0.031983,728.5,10, Processed
-1489451.84632621,-3683446.05341684,2016-01-07 00:10:00,-32.9144,115.9167,641.5,0.043607,719.4,10, Processed
-1487091.95690886,-3683012.48730924,2016-01-07 00:10:00,-32.9132,115.9425,1022.5,0.036241,822.5,10, Processed
-1484741.16571521,-3682580.55629573,2016-01-07 00:10:00,-32.912,115.9682,1230.63,0.046624,810.6,10, Processed
-1482390.2609542,-3682149.09454947,2016-01-07 00:10:00,-32.9108,115.9939,752.2,0.044949,737.7,10, Processed
-1480030.02948222,-3681716.94361119,2016-01-07 00:10:00,-32.9096,116.0197,753.01,0.015373,935.3,10, Processed
-1477677.50585752,-3681297.50809174,2016-01-07 00:10:00,-32.9085,116.0454,2027.33,0.126126,731.9,10, Processed
-1475326.26284681,-3680867.45645902,2016-01-07 00:10:00,-32.9073,116.0711,1848.9,0.18967,666.4,10, Processed
-1472974.90664365,-3680437.87420614,2016-01-07 00:10:00,-32.9061,116.0968,659.52,0.07825,649.5,10, Processed
-1470632.65191595,-3680009.91248588,2016-01-07 00:10:00,-32.9049,116.1224,158.67,0.104729,499.8,10, Processed
-1468281.06994432,-3679581.26723659,2016-01-07 00:10:00,-32.9037,116.1481,175.62,0.103922,507.2,10, Processed
-1480465.05024594,-3684507.97308159,2016-01-07 00:10:00,-32.9339,116.0113,448.65,-9999,-9999,13, High Possibility
-1478114.48781251,-3684077.37071649,2016-01-07 00:10:00,-32.9327,116.037,1818.14,0.116312,727.9,10, Processed
-1475763.81207812,-3683647.23758592,2016-01-07 00:10:00,-32.9315,116.0627,1533.46,0.099588,725.8,10, Processed
-1473411.63524553,-3683228.65954837,2016-01-07 00:10:00,-32.9304,116.0884,652.29,0.014081,922.6,10, Processed
-1342473.95077234,-3703649.54346306,2016-01-07 00:10:00,-33.2513,117.4647,11.42,-9999,-9999,15, Low Possibility
-1502289.71066429,-3677688.80793555,2016-01-07 00:20:00,-32.8488,115.7874,203.48,0.073458,543.9,10, Processed
-1499928.79477325,-3677252.65201906,2016-01-07 00:20:00,-32.8476,115.8132,612.23,0.100423,614.8,10, Processed
-1497576.98109377,-3676818.14142734,2016-01-07 00:20:00,-32.8464,115.8389,415.2,0.057183,633,10, Processed
-1481091.26316287,-3673798.4815741,2016-01-07 00:20:00,-32.8381,116.019,147.86,0.00042,1763.1,10, Processed
-1505081.7102813,-3680906.57790578,2016-01-07 00:20:00,-32.8742,115.7532,135.18,0.011315,691.6,10, Processed
-1502721.47905147,-3680469.86818742,2016-01-07 00:20:00,-32.873,115.779,635.7,0.006431,1130.1,10, Processed
-1500368.93476353,-3680045.88963116,2016-01-07 00:20:00,-32.8719,115.8047,-9999,0,0,11, Saturated
-1498008.47626381,-3679610.12432684,2016-01-07 00:20:00,-32.8707,115.8305,1207.9,0.042917,822.1,10, Processed
-1495647.90298257,-3679174.83204231,2016-01-07 00:20:00,-32.8695,115.8563,90.92,0.048616,514.4,10, Processed
-1488583.92789006,-3677874.12393833,2016-01-07 00:20:00,-32.8659,115.9335,114.07,0.152555,456.8,10, Processed
-1486232.11369294,-3677441.88365808,2016-01-07 00:20:00,-32.8647,115.9592,194.77,0.077785,535.9,10, Processed
-1483880.18586409,-3677010.11285137,2016-01-07 00:20:00,-32.8635,115.9849,294.9,0.040973,632.1,10, Processed
-1481528.14449717,-3676578.8115465,2016-01-07 00:20:00,-32.8623,116.0106,410.02,0.035413,687.6,10, Processed
-1479175.98968581,-3676147.97977174,2016-01-07 00:20:00,-32.8611,116.0363,349.72,0.02949,690.6,10, Processed
-1476822.33117978,-3675728.7043929,2016-01-07 00:20:00,-32.86,116.062,226.09,0.012343,751.1,10, Processed
-1474469.95198816,-3675298.81206443,2016-01-07 00:20:00,-32.8588,116.0877,293.67,0.015101,760.3,10, Processed
-1472117.4596332,-3674869.38935031,2016-01-07 00:20:00,-32.8576,116.1134,244.61,0.026494,660,10, Processed
-1500800.92443515,-3682826.76767351,2016-01-07 00:20:00,-32.8961,115.7963,267.12,-9999,-9999,13, High Possibility
-1498441.03558639,-3682390.92151071,2016-01-07 00:20:00,-32.8949,115.8221,153.25,0.001941,1060,10, Processed
-1493730.12698532,-3681521.81712303,2016-01-07 00:20:00,-32.8925,115.8736,98.48,0.001766,966.3,10, Processed
-1491369.8943716,-3681087.38790401,2016-01-07 00:20:00,-32.8913,115.8994,327.69,0.115133,546,10, Processed
-1489018.76131494,-3680654.59718876,2016-01-07 00:20:00,-32.8901,115.9251,780.73,0.080077,666.4,10, Processed
-1486656.90019221,-3680232.19721938,2016-01-07 00:20:00,-32.889,115.9509,1249.47,0.0995,698,10, Processed
-1484305.54163793,-3679800.34733259,2016-01-07 00:20:00,-32.8878,115.9766,1608.81,0.103377,727.3,10, Processed
-1481954.06953112,-3679368.96683015,2016-01-07 00:20:00,-32.8866,116.0023,-9999,0,0,11, Saturated
-1479602.48396544,-3678938.05574034,2016-01-07 00:20:00,-32.8854,116.028,825.46,0.038894,774,10, Processed
-1477250.78503451,-3678507.6140914,2016-01-07 00:20:00,-32.8842,116.0537,449.05,0.036326,696,10, Processed
-1474898.97283199,-3678077.64191156,2016-01-07 00:20:00,-32.883,116.0794,413.87,0.057072,632.9,10, Processed
-1472547.04745153,-3677648.13922904,2016-01-07 00:20:00,-32.8818,116.1051,302.98,0.105785,546.5,10, Processed
-1470202.84141008,-3677231.34406628,2016-01-07 00:20:00,-32.8807,116.1307,196.51,0.108386,512.1,10, Processed
