X,Y,id,satellite,satellite_nssdc_id,satellite_operating_agency,sensor,orbit,start_dt,stop_dt,filename,process_dt,process_algorithm,process_algorithm_version,load_dt,latitude,longitude,temp_kelvin,datetime,power,confidence,age_hours,australian_state
1117147.236083464697003,-4562075.436045425012708,10713948,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.2,145.06,329.8,2016-01-14T15:48:26,,,8571,TAS
1117999.646936897654086,-4562162.91338159609586,10713949,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.2,145.07,310.1,2016-01-14T15:48:26,,,8571,TAS
1118852.05094049195759,-4562250.457439405843616,10713950,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.2,145.08,318.2,2016-01-14T15:48:26,,,8571,TAS
1119704.448089018696919,-4562338.068218316882849,10713951,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.2,145.09,304.7,2016-01-14T15:48:26,,,8571,TAS
1120556.838377257343382,-4562425.745717795565724,10713952,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.2,145.1,304.7,2016-01-14T15:48:26,,,8571,TAS
1120629.813421023311093,-4570082.075330968014896,10714005,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.27,145.11,299.6,2016-01-14T15:48:26,,,8571,TAS
1119778.022426794283092,-4569994.392095961607993,10714004,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.27,145.1,291.5,2016-01-14T15:48:26,,,8571,TAS
1118926.224571825936437,-4569906.775534610264003,10714003,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.27,145.09,298.1,2016-01-14T15:48:26,,,8571,TAS
1120741.14031533151865,-4569001.015479767695069,10714002,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.26,145.11,315.9,2016-01-14T15:48:26,,,8571,TAS
1119889.264701502863318,-4568913.32353403326124,10714001,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.26,145.1,326.1,2016-01-14T15:48:26,,,8571,TAS
1119037.382226253859699,-4568825.698268577456474,10714000,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.26,145.09,326.1,2016-01-14T15:48:26,,,8571,TAS
1118185.492894803406671,-4568738.139683940447867,10713999,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.26,145.08,305,2016-01-14T15:48:26,,,8571,TAS
1122556.372806567233056,-4568095.50137285515666,10713998,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.25,145.13,306,2016-01-14T15:48:26,,,8571,TAS
1121704.426308648427948,-4568007.667343748733401,10713997,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.25,145.12,311.6,2016-01-14T15:48:26,,,8571,TAS
1120852.47293818811886,-4567919.900000471621752,10713996,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.25,145.11,311.6,2016-01-14T15:48:26,,,8571,TAS
1120000.51270040567033,-4567832.199343560263515,10713995,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.25,145.1,338.5,2016-01-14T15:48:26,,,8571,TAS
1119148.545600521145388,-4567744.56537355016917,10713994,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.25,145.09,338.5,2016-01-14T15:48:26,,,8571,TAS
1118296.571643754374236,-4567656.998090983368456,10713993,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.25,145.08,338.5,2016-01-14T15:48:26,,,8571,TAS
1122667.880407367832959,-4567014.347758738324046,10713992,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.24,145.13,294.2,2016-01-14T15:48:26,,,8571,TAS
1121815.84928250988014,-4566926.505004758946598,10713991,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.24,145.12,300.3,2016-01-14T15:48:26,,,8571,TAS
1120963.811284427531064,-4566838.728943231515586,10713990,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.24,145.11,300.6,2016-01-14T15:48:26,,,8571,TAS
1120111.766418341081589,-4566751.019574696198106,10713989,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.24,145.1,338.5,2016-01-14T15:48:26,,,8571,TAS
1119259.714689470827579,-4566663.376899687573314,10713988,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.24,145.09,331.4,2016-01-14T15:48:26,,,8571,TAS
1123631.502612094162032,-4566021.056795556098223,10713987,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.23,145.14,294.7,2016-01-14T15:48:26,,,8571,TAS
1122779.393735080724582,-4565933.138617715798318,10713986,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.23,145.13,294.7,2016-01-14T15:48:26,,,8571,TAS
1118518.746267500333488,-4565494.548217360861599,10713985,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.23,145.08,294.1,2016-01-14T15:48:26,,,8571,TAS
1117666.596194027690217,-4565407.030238820239902,10713963,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.23,145.07,304.4,2016-01-14T15:48:26,,,8571,TAS
1119482.069990798365325,-4564500.833415975794196,10713962,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.22,145.09,296.5,2016-01-14T15:48:26,,,8571,TAS
1118629.842131995595992,-4564413.24003694113344,10713961,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.22,145.08,296.5,2016-01-14T15:48:26,,,8571,TAS
1117777.607419486623257,-4564325.713365755975246,10713960,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.22,145.07,304.2,2016-01-14T15:48:26,,,8571,TAS
1116073.117454248247668,-4564150.86014908272773,10713958,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.22,145.05,295.2,2016-01-14T15:48:26,,,8571,TAS
1119593.256192872766405,-4563419.478506339713931,10713957,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.21,145.09,301.3,2016-01-14T15:48:26,,,8571,TAS
1118740.943691375432536,-4563331.87642758898437,10713956,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.21,145.08,329.7,2016-01-14T15:48:26,,,8571,TAS
1117888.624335490865633,-4563244.341063314117491,10713955,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.21,145.07,329.7,2016-01-14T15:48:26,,,8571,TAS
1117036.298130448209122,-4563156.87241405248642,10713954,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.21,145.06,299,2016-01-14T15:48:26,,,8571,TAS
1121409.22179998527281,-4562513.489937300793827,10713953,NOAA 19,2009-005A,NOAA,AVHRR,35707,2016-01-14T15:42:24,2016-01-14T15:54:28,Noaa1920160114T154224Z20160114T155428Zhotspots.txt,,GA AVHRR,1.0.0,,-41.2,145.11,297.8,2016-01-14T15:48:26,,,8571,TAS
1118688.841045305831358,-4566856.00013716891408,10722900,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21838,2016-01-14T15:22:11,2016-01-14T15:34:57,Npp20160114T152211Z20160114T153457Zhotspots.txt,,VIIRS (AER),6,,-41.2423,145.0836,,2016-01-14T15:28:34,,100,8572,TAS
1118472.521917073056102,-4567620.447760407812893,10722901,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21838,2016-01-14T15:22:11,2016-01-14T15:34:57,Npp20160114T152211Z20160114T153457Zhotspots.txt,,VIIRS (AER),6,,-41.2495,145.082,,2016-01-14T15:28:34,,100,8572,TAS
1118264.744275988079607,-4568385.745594655163586,10722902,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21838,2016-01-14T15:22:11,2016-01-14T15:34:57,Npp20160114T152211Z20160114T153457Zhotspots.txt,,VIIRS (AER),6,,-41.2567,145.0805,,2016-01-14T15:28:34,,100,8572,TAS
1117091.376868548570201,-4564298.994076303206384,10713861,AQUA,2002-022A,NASA,MODIS,72849,2016-01-14T04:20:34,2016-01-14T04:32:03,Aqua20160114T042034Z20160114T043203Zhotspots.txt,,MOD14,5.0.1,,-41.2204,145.062,330.7,2016-01-14T04:27:00,37.3,72,8583,TAS
1117177.893984973896295,-4565302.235595615580678,10713859,AQUA,2002-022A,NASA,MODIS,72849,2016-01-14T04:20:34,2016-01-14T04:32:03,Aqua20160114T042034Z20160114T043203Zhotspots.txt,,MOD14,5.0.1,,-41.2295,145.0642,327.3,2016-01-14T04:25:50,33.3,61,8583,TAS
1119077.416006327606738,-4563158.816684764809906,10713862,AQUA,2002-022A,NASA,MODIS,72849,2016-01-14T04:20:34,2016-01-14T04:32:03,Aqua20160114T042034Z20160114T043203Zhotspots.txt,,MOD14,5.0.1,,-41.2081,145.0837,390.6,2016-01-14T04:21:00,211.1,94,8583,TAS
1118131.827918964670971,-4564230.954695804044604,10713860,AQUA,2002-022A,NASA,MODIS,72849,2016-01-14T04:20:34,2016-01-14T04:32:03,Aqua20160114T042034Z20160114T043203Zhotspots.txt,,MOD14,5.0.1,,-41.2188,145.074,345.3,2016-01-14T04:20:30,61,81,8583,TAS
1118036.850136382505298,-4563226.77538790460676,10713863,AQUA,2002-022A,NASA,MODIS,72849,2016-01-14T04:20:34,2016-01-14T04:32:03,Aqua20160114T042034Z20160114T043203Zhotspots.txt,,MOD14,5.0.1,,-41.2097,145.0717,374.7,2016-01-14T04:20:30,142.7,100,8583,TAS
1116954.365474666468799,-4564711.09851810336113,10721004,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21831,2016-01-14T04:05:05,2016-01-14T04:20:40,Npp20160114T040505Z20160114T042040Zhotspots.txt,,VIIRS (AER),6,,-41.2243,145.0609,,2016-01-14T04:12:52,,95,8583,TAS
1117803.958329503424466,-4564656.238763180561364,10721003,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21831,2016-01-14T04:05:05,2016-01-14T04:20:40,Npp20160114T040505Z20160114T042040Zhotspots.txt,,VIIRS (AER),6,,-41.223,145.0707,,2016-01-14T04:12:52,,90,8583,TAS
1119391.294258948881179,-4563038.083119983784854,10721006,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21831,2016-01-14T04:05:05,2016-01-14T04:20:40,Npp20160114T040505Z20160114T042040Zhotspots.txt,,VIIRS (AER),6,,-41.2067,145.0872,,2016-01-14T04:12:52,,96,8583,TAS
1117691.836645772913471,-4563147.644221377559006,10721007,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21831,2016-01-14T04:05:05,2016-01-14T04:20:40,Npp20160114T040505Z20160114T042040Zhotspots.txt,,VIIRS (AER),6,,-41.2093,145.0676,,2016-01-14T04:12:52,,95,8583,TAS
