id,satellite,satellite_nssdc_id,satellite_operating_agency,sensor,orbit,start_dt,stop_dt,process_dt,process_algorithm,process_algorithm_version,load_dt,latitude,longitude,locationX,locationY,temp_kelvin,datetime,power,confidence,age_hours,australian_state
10688567,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21278,2015-12-06T04:38:54,2015-12-06T04:51:42,,VIIRS (AER),6,,-30.5022,139.038,15477635.3534135,-3568270.01708892,,2015-12-06T04:45:18,,78,10268,SA 
10688568,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21278,2015-12-06T04:38:54,2015-12-06T04:51:42,,VIIRS (AER),6,,-30.5038,139.0289,15476629.8044532,-3568472.86189123,,2015-12-06T04:45:18,,73,10268,SA 
10688607,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21278,2015-12-06T04:38:54,2015-12-06T04:51:42,,VIIRS (AER),6,,-28.0137,129.2683,14390079.1053223,-3250695.22966112,,2015-12-06T04:45:18,,49,10268,SA 
10688606,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21278,2015-12-06T04:38:54,2015-12-06T04:51:42,,VIIRS (AER),6,,-28.022,129.2694,14390201.4454427,-3251752.93978727,,2015-12-06T04:45:18,,49,10268,SA 
10688605,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21278,2015-12-06T04:38:54,2015-12-06T04:51:42,,VIIRS (AER),6,,-28.0593,129.2394,14386865.3116231,-3256453.35751295,,2015-12-06T04:45:18,,94,10268,SA 
10688574,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21278,2015-12-06T04:38:54,2015-12-06T04:51:42,,VIIRS (AER),6,,-30.4743,139.0308,15476833.6304408,-3564663.15628908,,2015-12-06T04:45:18,,100,10268,SA 
10688573,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21278,2015-12-06T04:38:54,2015-12-06T04:51:42,,VIIRS (AER),6,,-30.4813,139.0325,15477023.8754506,-3565566.03390581,,2015-12-06T04:45:18,,100,10268,SA 
10688572,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21278,2015-12-06T04:38:54,2015-12-06T04:51:42,,VIIRS (AER),6,,-30.4999,139.0091,15474423.2295067,-3567974.28298611,,2015-12-06T04:45:18,,90,10268,SA 
10688571,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21278,2015-12-06T04:38:54,2015-12-06T04:51:42,,VIIRS (AER),6,,-30.4984,139.0182,15475432.2293712,-3567772.73817504,,2015-12-06T04:45:18,,96,10268,SA 
10688570,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21278,2015-12-06T04:38:54,2015-12-06T04:51:42,,VIIRS (AER),6,,-30.4952,139.0361,15477429.8576335,-3567369.39986865,,2015-12-06T04:45:18,,31,10268,SA 
10688266,AQUA,2002-022A,NASA,MODIS,72286,2015-12-06T04:14:13,2015-12-06T04:26:50,,MOD14,5.0.1,,-30.4914,139.017,15475299.7591772,-3566872.41495778,345.2,2015-12-06T04:16:00,43.6,85,10269,SA 
10688262,AQUA,2002-022A,NASA,MODIS,72286,2015-12-06T04:14:13,2015-12-06T04:26:50,,MOD14,5.0.1,,-30.5008,139.0338,15477166.4757183,-3568082.5500589,366.4,2015-12-06T04:15:20,95.2,100,10269,SA 
10688264,AQUA,2002-022A,NASA,MODIS,72286,2015-12-06T04:14:13,2015-12-06T04:26:50,,MOD14,5.0.1,,-30.5042,139.0019,15473623.2876458,-3568530.74432068,348.5,2015-12-06T04:14:30,49.4,89,10269,SA 
10688259,AQUA,2002-022A,NASA,MODIS,72286,2015-12-06T04:14:13,2015-12-06T04:26:50,,MOD14,5.0.1,,-30.5011,139.039,15477745.7823484,-3568130.35323992,351.7,2015-12-06T04:14:20,55.6,96,10269,SA 
10688265,AQUA,2002-022A,NASA,MODIS,72286,2015-12-06T04:14:13,2015-12-06T04:26:50,,MOD14,5.0.1,,-30.4897,139.0329,15477076.5295697,-3566649.18508434,348.4,2015-12-06T04:14:10,48.9,94,10269,SA 
10688263,AQUA,2002-022A,NASA,MODIS,72286,2015-12-06T04:14:13,2015-12-06T04:26:50,,MOD14,5.0.1,,-30.5025,139.0177,15475374.4545555,-3568309.42298851,367.2,2015-12-06T04:14:10,98.1,100,10269,SA 
10688267,AQUA,2002-022A,NASA,MODIS,72286,2015-12-06T04:14:13,2015-12-06T04:26:50,,MOD14,5.0.1,,-30.4786,139.0318,15476952.519657,-3565221.15025449,351.3,2015-12-06T04:14:10,56.6,96,10269,SA 
10688261,AQUA,2002-022A,NASA,MODIS,72286,2015-12-06T04:14:13,2015-12-06T04:26:50,,MOD14,5.0.1,,-30.5044,139.0073,15474219.403519,-3568551.41668153,362.2,2015-12-06T04:14:10,84.1,100,10269,SA 
10688260,AQUA,2002-022A,NASA,MODIS,72286,2015-12-06T04:14:13,2015-12-06T04:26:50,,MOD14,5.0.1,,-30.5028,139.0229,15475955.4309779,-3568344.17780252,370.7,2015-12-06T04:14:10,109,100,10269,SA 
10687928,NOAA 19,2009-005A,NOAA,AVHRR,35169,2015-12-05T16:29:55,2015-12-05T16:45:33,,GA AVHRR,1.0.0,,-30.49,139.04,15477861.9998968,-3566691.55711661,331.7,2015-12-05T16:37:44,,,10280,SA 
10687930,NOAA 19,2009-005A,NOAA,AVHRR,35169,2015-12-05T16:29:55,2015-12-05T16:45:33,,GA AVHRR,1.0.0,,-33,137.59,15316448.7382465,-3895303.96339389,304.6,2015-12-05T16:37:44,,,10280,SA 
10687929,NOAA 19,2009-005A,NOAA,AVHRR,35169,2015-12-05T16:29:55,2015-12-05T16:45:33,,GA AVHRR,1.0.0,,-30.5,139.03,15476748.8049888,-3567983.45593582,305.1,2015-12-05T16:37:44,,,10280,SA 
10687927,NOAA 19,2009-005A,NOAA,AVHRR,35169,2015-12-05T16:29:55,2015-12-05T16:45:33,,GA AVHRR,1.0.0,,-30.49,139.03,15476748.8049888,-3566691.55711661,338.9,2015-12-05T16:37:44,,,10280,SA 
10687926,NOAA 19,2009-005A,NOAA,AVHRR,35169,2015-12-05T16:29:55,2015-12-05T16:45:33,,GA AVHRR,1.0.0,,-30.48,139.03,15476748.8049888,-3565399.79105478,322.6,2015-12-05T16:37:44,,,10280,SA 
10687954,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21271,2015-12-05T16:12:05,2015-12-05T16:26:17,,VIIRS (AER),6,,-30.486,139.0276,15476487.092866,-3566176.51407797,,2015-12-05T16:19:11,,100,10281,SA 
10687952,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21271,2015-12-05T16:12:05,2015-12-05T16:26:17,,VIIRS (AER),6,,-30.4762,139.019,15475518.835935,-3564906.50061301,,2015-12-05T16:19:11,,80,10281,SA 
10687953,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21271,2015-12-05T16:12:05,2015-12-05T16:26:17,,VIIRS (AER),6,,-30.485,139.0177,15475379.5752521,-3566048.24102757,,2015-12-05T16:19:11,,46,10281,SA 
10687794,AQUA,2002-022A,NASA,MODIS,72279,2015-12-05T16:06:14,2015-12-05T16:19:04,,MOD14,5.0.1,,-30.4857,139.0204,15475683.7001009,-3566139.05252815,314.5,2015-12-05T16:09:50,16.1,85,10281,SA 
10687793,AQUA,2002-022A,NASA,MODIS,72279,2015-12-05T16:06:14,2015-12-05T16:19:04,,MOD14,5.0.1,,-30.4773,139.0352,15477322.7682834,-3565045.7411499,307.4,2015-12-05T16:09:30,9.8,54,10281,SA 
10687795,AQUA,2002-022A,NASA,MODIS,72279,2015-12-05T16:06:14,2015-12-05T16:19:04,,MOD14,5.0.1,,-30.4873,139.0338,15477166.4757183,-3566348.83864488,337.7,2015-12-05T16:06:30,48.1,100,10281,SA 
10687792,AQUA,2002-022A,NASA,MODIS,72279,2015-12-05T16:06:14,2015-12-05T16:19:04,,MOD14,5.0.1,,-30.4757,139.022,15475858.583021,-3564840.23919205,313.8,2015-12-05T16:06:10,15.8,83,10281,SA 
10687693,TERRA,1999-068A,NASA,MODIS,84916,2015-12-05T12:57:05,2015-12-05T13:09:02,,MOD14,5.0.1,,-30.4817,139.017,15475301.4289695,-3565622.74040046,337.4,2015-12-05T13:03:00,46.8,100,10284,SA 
10687692,TERRA,1999-068A,NASA,MODIS,84916,2015-12-05T12:57:05,2015-12-05T13:09:02,,MOD14,5.0.1,,-30.4797,139.0422,15478107.5706935,-3565358.32756261,318.3,2015-12-05T12:57:10,19.3,96,10284,SA 
10687303,AQUA,2002-022A,NASA,MODIS,72272,2015-12-05T05:09:12,2015-12-05T05:22:23,,MOD14,5.0.1,,-30.4916,139.0115,15474689.9510066,-3566893.34296166,332.6,2015-12-05T05:11:00,16.8,78,10292,SA 
10687305,AQUA,2002-022A,NASA,MODIS,72272,2015-12-05T05:09:12,2015-12-05T05:22:23,,MOD14,5.0.1,,-28.0559,129.2521,14388278.6238782,-3256020.05079983,397.6,2015-12-05T05:10:20,213,100,10292,SA 
10687310,AQUA,2002-022A,NASA,MODIS,72272,2015-12-05T05:09:12,2015-12-05T05:22:23,,MOD14,5.0.1,,-28.0398,129.2436,14387329.0686218,-3253987.41530773,391.5,2015-12-05T05:10:00,171.4,100,10292,SA 
10687307,AQUA,2002-022A,NASA,MODIS,72272,2015-12-05T05:09:12,2015-12-05T05:22:23,,MOD14,5.0.1,,-28.0473,129.2554,14388643.751808,-3254940.94389019,353.7,2015-12-05T05:10:00,40.2,75,10292,SA 
10687312,AQUA,2002-022A,NASA,MODIS,72272,2015-12-05T05:09:12,2015-12-05T05:22:23,,MOD14,5.0.1,,-28.0365,129.2013,14382620.5881197,-3253578.65459487,362.7,2015-12-05T05:09:20,78.1,64,10292,SA 
10687304,AQUA,2002-022A,NASA,MODIS,72272,2015-12-05T05:09:12,2015-12-05T05:22:23,,MOD14,5.0.1,,-30.4825,139.0297,15476718.0808094,-3565716.77815803,342.3,2015-12-05T05:09:20,34.3,91,10292,SA 
10687302,AQUA,2002-022A,NASA,MODIS,72272,2015-12-05T05:09:12,2015-12-05T05:22:23,,MOD14,5.0.1,,-30.4856,139.0389,15477744.0012365,-3566117.47989322,338.5,2015-12-05T05:09:10,28.2,89,10292,SA 
10687313,AQUA,2002-022A,NASA,MODIS,72272,2015-12-05T05:09:12,2015-12-05T05:22:23,,MOD14,5.0.1,,-28.0261,129.2098,14383568.3622643,-3252260.7657606,346.5,2015-12-05T05:09:10,34.8,67,10292,SA 
10687311,AQUA,2002-022A,NASA,MODIS,72272,2015-12-05T05:09:12,2015-12-05T05:22:23,,MOD14,5.0.1,,-28.0412,129.2334,14386197.8399563,-3254169.28688353,395,2015-12-05T05:09:10,195.1,100,10292,SA 
10687309,AQUA,2002-022A,NASA,MODIS,72272,2015-12-05T05:09:12,2015-12-05T05:22:23,,MOD14,5.0.1,,-28.0502,129.2351,14386381.2944771,-3255305.21959226,397.9,2015-12-05T05:09:10,211,100,10292,SA 
10687308,AQUA,2002-022A,NASA,MODIS,72272,2015-12-05T05:09:12,2015-12-05T05:22:23,,MOD14,5.0.1,,-28.0488,129.2452,14387512.5231426,-3255123.08051836,405.8,2015-12-05T05:09:10,255.2,100,10292,SA 
10687306,AQUA,2002-022A,NASA,MODIS,72272,2015-12-05T05:09:12,2015-12-05T05:22:23,,MOD14,5.0.1,,-28.0573,129.2419,14387147.2838933,-3256201.44505479,370.7,2015-12-05T05:09:10,100.2,99,10292,SA 
10687461,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21264,2015-12-05T04:57:50,2015-12-05T05:10:36,,VIIRS (AER),6,,-28.0467,129.2365,14386542.5964193,-3254867.40881159,,2015-12-05T05:04:13,,100,10292,SA 
10687460,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21264,2015-12-05T04:57:50,2015-12-05T05:10:36,,VIIRS (AER),6,,-28.0456,129.2446,14387444.6182532,-3254725.38507122,,2015-12-05T05:04:13,,100,10292,SA 
10687459,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21264,2015-12-05T04:57:50,2015-12-05T05:10:36,,VIIRS (AER),6,,-28.0445,129.2527,14388348.19856,-3254581.09249186,,2015-12-05T05:04:13,,100,10292,SA 
10687458,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21264,2015-12-05T04:57:50,2015-12-05T05:10:36,,VIIRS (AER),6,,-28.0512,129.254,14388485.7894506,-3255434.00499805,,2015-12-05T05:04:13,,43,10292,SA 
10687452,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21264,2015-12-05T04:57:50,2015-12-05T05:10:36,,VIIRS (AER),6,,-30.4874,139.0314,15476904.9862344,-3566358.39794788,,2015-12-05T05:04:13,,100,10292,SA 
10687469,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21264,2015-12-05T04:57:50,2015-12-05T05:10:36,,VIIRS (AER),6,,-28.0344,129.2014,14382634.1690975,-3253308.00401492,,2015-12-05T05:04:13,,100,10292,SA 
10687467,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21264,2015-12-05T04:57:50,2015-12-05T05:10:36,,VIIRS (AER),6,,-28.0377,129.227,14385479.2726432,-3253727.09851466,,2015-12-05T05:04:13,,65,10292,SA 
10687646,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21264,2015-12-05T04:57:50,2015-12-05T05:10:36,,VIIRS (AER),6,,-34.2729,137.9716,15358926.9200993,-4065504.95660079,,2015-12-05T05:04:13,,100,10292,SA 
10687468,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21264,2015-12-05T04:57:50,2015-12-05T05:10:36,,VIIRS (AER),6,,-28.0332,129.2095,14383537.7494043,-3253164.48320418,,2015-12-05T05:04:13,,100,10292,SA 
10687470,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21264,2015-12-05T04:57:50,2015-12-05T05:10:36,,VIIRS (AER),6,,-28.0265,129.2083,14383405.2792103,-3252309.31728939,,2015-12-05T05:04:13,,100,10292,SA 
10687471,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21264,2015-12-05T04:57:50,2015-12-05T05:10:36,,VIIRS (AER),6,,-28.0276,129.2002,14382499.9177916,-3252455.09902721,,2015-12-05T05:04:13,,100,10292,SA 
10687466,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21264,2015-12-05T04:57:50,2015-12-05T05:10:36,,VIIRS (AER),6,,-28.0365,129.2351,14386382.9642695,-3253581.30311277,,2015-12-05T05:04:13,,100,10292,SA 
10687465,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21264,2015-12-05T04:57:50,2015-12-05T05:10:36,,VIIRS (AER),6,,-28.0354,129.2432,14387288.3256881,-3253434.62644746,,2015-12-05T05:04:13,,100,10292,SA 
10687464,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21264,2015-12-05T04:57:50,2015-12-05T05:10:36,,VIIRS (AER),6,,-28.0308,129.2757,14390899.5299695,-3252852.47571146,,2015-12-05T05:04:13,,95,10292,SA 
10687463,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21264,2015-12-05T04:57:50,2015-12-05T05:10:36,,VIIRS (AER),6,,-28.04,129.2353,14386403.3357363,-3254015.03642333,,2015-12-05T05:04:13,,100,10292,SA 
10687462,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21264,2015-12-05T04:57:50,2015-12-05T05:10:36,,VIIRS (AER),6,,-28.0388,129.2434,14387307.0273626,-3253872.39099262,,2015-12-05T05:04:13,,100,10292,SA 
10686754,TERRA,1999-068A,NASA,MODIS,84909,2015-12-05T00:49:02,2015-12-05T01:01:40,,MOD14,5.0.1,,-37.6681,140.4294,15632527.2966541,-4532651.74374158,324.8,2015-12-05T00:58:40,9.9,70,10296,SA 
10686753,TERRA,1999-068A,NASA,MODIS,84909,2015-12-05T00:49:02,2015-12-05T01:01:40,,MOD14,5.0.1,,-36.8303,140.2922,15617258.6039774,-4415474.80723409,334.5,2015-12-05T00:49:00,10.2,86,10296,SA 
10686339,TERRA,1999-068A,NASA,MODIS,84902,2015-12-04T13:52:30,2015-12-04T14:05:06,,MOD14,5.0.1,,-28.0429,129.2658,14389803.9235411,-3254387.86392396,310,2015-12-04T13:58:50,9.7,58,10307,SA 
10686312,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21250,2015-12-04T05:16:46,2015-12-04T05:29:31,,VIIRS (AER),6,,-30.4982,139.0311,15476876.0431668,-3567744.96141925,,2015-12-04T05:23:08,,83,10316,SA 
10686313,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21250,2015-12-04T05:16:46,2015-12-04T05:29:31,,VIIRS (AER),6,,-30.5018,139.0254,15476232.2825515,-3568218.85420366,,2015-12-04T05:23:08,,43,10316,SA 
10685806,AQUA,2002-022A,NASA,MODIS,72257,2015-12-04T04:26:25,2015-12-04T04:39:25,,MOD14,5.0.1,,-30.5026,139.0262,15476327.4607162,-3568317.17498331,345,2015-12-04T04:26:30,42.7,93,10317,SA 
10685807,AQUA,2002-022A,NASA,MODIS,72257,2015-12-04T04:26:25,2015-12-04T04:39:25,,MOD14,5.0.1,,-30.4957,139.0302,15476772.4047209,-3567431.28213141,341.2,2015-12-04T04:26:30,34.9,90,10317,SA 
10685510,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21243,2015-12-03T16:48:31,2015-12-03T17:02:42,,VIIRS (AER),6,,-28.0318,129.2125,14383869.0362089,-3252988.55247079,,2015-12-03T16:55:36,,100,10328,SA 
10685509,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21243,2015-12-03T16:48:31,2015-12-03T17:02:42,,VIIRS (AER),6,,-28.0243,129.2224,14384967.982222,-3252040.8358155,,2015-12-03T16:55:36,,90,10328,SA 
10685508,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21243,2015-12-03T16:48:31,2015-12-03T17:02:42,,VIIRS (AER),6,,-28.0234,129.2137,14384001.506403,-3251924.69305626,,2015-12-03T16:55:36,,100,10328,SA 
10685511,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21243,2015-12-03T16:48:31,2015-12-03T17:02:42,,VIIRS (AER),6,,-28.0328,129.2212,14384842.3025169,-3253105.96548847,,2015-12-03T16:55:36,,67,10328,SA 
10685505,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21243,2015-12-03T16:48:31,2015-12-03T17:02:42,,VIIRS (AER),6,,-28.0228,129.2377,14386680.1873099,-3251842.9775736,,2015-12-03T16:55:36,,100,10328,SA 
10685504,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21243,2015-12-03T16:48:31,2015-12-03T17:02:42,,VIIRS (AER),6,,-28.0208,129.2204,14384752.2450489,-3251595.69035169,,2015-12-03T16:55:36,,84,10328,SA 
10685507,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21243,2015-12-03T16:48:31,2015-12-03T17:02:42,,VIIRS (AER),6,,-28.0292,129.2193,14384624.8955514,-3252660.53287091,,2015-12-03T16:55:36,,100,10328,SA 
10685506,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21243,2015-12-03T16:48:31,2015-12-03T17:02:42,,VIIRS (AER),6,,-28.0283,129.2106,14383653.2990358,-3252537.07041524,,2015-12-03T16:55:36,,100,10328,SA 
10685449,AQUA,2002-022A,NASA,MODIS,72250,2015-12-03T16:18:21,2015-12-03T16:31:30,,MOD14,5.0.1,,-28.0214,129.2115,14383763.7279706,-3251671.72974708,336.4,2015-12-03T16:21:10,45.8,100,10329,SA 
10685451,AQUA,2002-022A,NASA,MODIS,72250,2015-12-03T16:18:21,2015-12-03T16:31:30,,MOD14,5.0.1,,-28.026,129.2382,14386726.0509401,-3252255.21702551,309.1,2015-12-03T16:18:30,10.5,64,10329,SA 
10685446,AQUA,2002-022A,NASA,MODIS,72250,2015-12-03T16:18:21,2015-12-03T16:31:30,,MOD14,5.0.1,,-28.0135,129.2271,14385497.9743177,-3250678.08101021,313.1,2015-12-03T16:18:20,14.2,78,10329,SA 
10685453,AQUA,2002-022A,NASA,MODIS,72250,2015-12-03T16:18:21,2015-12-03T16:31:30,,MOD14,5.0.1,,-28.0339,129.2225,14384986.6838965,-3253248.09839531,325.1,2015-12-03T16:18:20,28.2,100,10329,SA 
10685452,AQUA,2002-022A,NASA,MODIS,72250,2015-12-03T16:18:21,2015-12-03T16:31:30,,MOD14,5.0.1,,-28.0316,129.2093,14383510.5874486,-3252958.28504767,313.3,2015-12-03T16:18:20,14.9,82,10329,SA 
10685450,AQUA,2002-022A,NASA,MODIS,72250,2015-12-03T16:18:21,2015-12-03T16:31:30,,MOD14,5.0.1,,-28.0237,129.2249,14385246.6149075,-3251963.91161846,362.1,2015-12-03T16:18:20,102.6,100,10329,SA 
10685448,AQUA,2002-022A,NASA,MODIS,72250,2015-12-03T16:18:21,2015-12-03T16:31:30,,MOD14,5.0.1,,-28.0182,129.2538,14388463.7481914,-3251264.04755341,308.5,2015-12-03T16:18:20,11.5,48,10329,SA 
10685447,AQUA,2002-022A,NASA,MODIS,72250,2015-12-03T16:18:21,2015-12-03T16:31:30,,MOD14,5.0.1,,-28.0158,129.2405,14386982.5310469,-3250971.50245584,340.9,2015-12-03T16:18:20,53.8,100,10329,SA 
10685374,TERRA,1999-068A,NASA,MODIS,84888,2015-12-03T14:47:21,2015-12-03T14:58:25,,MOD14,5.0.1,,-28.018,129.2157,14384230.824554,-3251246.39379124,309.2,2015-12-03T14:47:20,12.5,65,10330,SA 
10685373,TERRA,1999-068A,NASA,MODIS,84888,2015-12-03T14:47:21,2015-12-03T14:58:25,,MOD14,5.0.1,,-28.0338,129.2205,14384762.486442,-3253232.71215253,309.7,2015-12-03T14:47:20,13.1,67,10330,SA 
10685345,TERRA,1999-068A,NASA,MODIS,84887,2015-12-03T13:09:08,2015-12-03T13:21:49,,MOD14,5.0.1,,-30.4966,139.0194,15475568.1504695,-3567548.58796676,307.2,2015-12-03T13:09:10,11.4,53,10332,SA 
10685160,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21236,2015-12-03T05:35:39,2015-12-03T05:48:27,,VIIRS (AER),6,,-28.0221,129.2317,14386002.47425,-3251763.28023098,,2015-12-03T05:42:03,,96,10339,SA 
10684349,AQUA,2002-022A,NASA,MODIS,72238,2015-12-03T05:21:24,2015-12-03T05:34:12,,MOD14,5.0.1,,-28.0185,129.2319,14386027.9664134,-3251312.09112242,387.4,2015-12-03T05:22:10,157.2,100,10340,SA 
10684350,AQUA,2002-022A,NASA,MODIS,72238,2015-12-03T05:21:24,2015-12-03T05:34:12,,MOD14,5.0.1,,-28.0205,129.22,14384708.1625305,-3251555.71624663,367.9,2015-12-03T05:21:50,82.3,100,10340,SA 
10684346,AQUA,2002-022A,NASA,MODIS,72238,2015-12-03T05:21:24,2015-12-03T05:34:12,,MOD14,5.0.1,,-28.0307,129.2278,14385577.7903926,-3252849.8273358,340.5,2015-12-03T05:21:20,16.6,58,10340,SA 
10684348,AQUA,2002-022A,NASA,MODIS,72238,2015-12-03T05:21:24,2015-12-03T05:34:12,,MOD14,5.0.1,,-28.0301,129.2221,14384940.8202663,-3252774.79024007,343.4,2015-12-03T05:21:20,21.5,92,10340,SA 
10684347,AQUA,2002-022A,NASA,MODIS,72238,2015-12-03T05:21:24,2015-12-03T05:34:12,,MOD14,5.0.1,,-28.0282,129.234,14386264.0750533,-3252531.14323673,356.9,2015-12-03T05:21:20,51.9,98,10340,SA 
10684035,TERRA,1999-068A,NASA,MODIS,84880,2015-12-03T01:01:10,2015-12-03T01:14:00,,MOD14,5.0.1,,-37.5485,140.8288,15676994.9804464,-4515838.88961104,315,2015-12-03T01:01:10,14,55,10344,SA 
10682682,AQUA,2002-022A,NASA,MODIS,72228,2015-12-02T04:38:26,2015-12-02T04:51:44,,MOD14,5.0.1,,-30.5144,139.0365,15477477.3910561,-3569846.99555837,323.3,2015-12-02T04:48:40,12.8,61,10364,SA 
10682683,AQUA,2002-022A,NASA,MODIS,72228,2015-12-02T04:38:26,2015-12-02T04:51:44,,MOD14,5.0.1,,-30.5161,139.0259,15476291.7271596,-3570058.52341764,327.3,2015-12-02T04:38:30,18.3,78,10364,SA 
10681327,AQUA,2002-022A,NASA,MODIS,72214,2015-12-01T05:33:38,2015-12-01T05:46:00,,MOD14,5.0.1,,-28.018,129.2475,14387760.5429681,-3251249.0418541,339.3,2015-12-01T05:43:00,20.9,85,10387,SA 
10681330,AQUA,2002-022A,NASA,MODIS,72214,2015-12-01T05:33:38,2015-12-01T05:46:00,,MOD14,5.0.1,,-28.0097,129.2268,14385464.021873,-3250194.77536453,342.7,2015-12-01T05:41:20,29.4,91,10387,SA 
10681324,AQUA,2002-022A,NASA,MODIS,72214,2015-12-01T05:33:38,2015-12-01T05:46:00,,MOD14,5.0.1,,-28.0281,129.2382,14386726.0509401,-3252521.43275839,334,2015-12-01T05:34:00,13.5,86,10388,SA 
10681325,AQUA,2002-022A,NASA,MODIS,72214,2015-12-01T05:33:38,2015-12-01T05:46:00,,MOD14,5.0.1,,-28.0165,129.2352,14386399.8848321,-3251054.09536855,353,2015-12-01T05:34:00,49.9,97,10388,SA 
10681326,AQUA,2002-022A,NASA,MODIS,72214,2015-12-01T05:33:38,2015-12-01T05:46:00,,MOD14,5.0.1,,-28.0048,129.2324,14386089.0808138,-3249583.38620948,346.1,2015-12-01T05:33:40,34.4,93,10388,SA 
10681329,AQUA,2002-022A,NASA,MODIS,72214,2015-12-01T05:33:38,2015-12-01T05:46:00,,MOD14,5.0.1,,-28.0064,129.2446,14387447.9578379,-3249777.1768232,337.2,2015-12-01T05:33:40,19.1,88,10388,SA 
10681328,AQUA,2002-022A,NASA,MODIS,72214,2015-12-01T05:33:38,2015-12-01T05:46:00,,MOD14,5.0.1,,-28.0213,129.2296,14385773.1560989,-3251665.67684428,340.4,2015-12-01T05:33:40,23.3,87,10388,SA 
10681615,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21207,2015-12-01T04:32:31,2015-12-01T04:46:42,,VIIRS (AER),6,,-28.016,129.2393,14386858.5211342,-3250985.49908203,,2015-12-01T04:39:36,,100,10388,SA 
10681616,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21207,2015-12-01T04:32:31,2015-12-01T04:46:42,,VIIRS (AER),6,,-28.0067,129.2382,14386727.7207325,-3249817.65003298,,2015-12-01T04:39:36,,95,10388,SA 
