X,Y,datetime,lat,lon,FRP(mw),Firesize(km^2),temp(k),Category,Description
1118240.84948484,-4565181.89845541,2016-01-14 02:00:00,-41.2274,145.0764,-9999,-9999,-9999,15, Low Possibility
1158717.15455029,-4570005.71460797,2016-01-14 02:00:00,-41.2328,145.5522,-9999,-9999,-9999,15, Low Possibility
1106134.78326757,-4548457.86897642,2016-01-14 02:10:00,-41.0857,144.9161,27.17,-9999,-9999,15, Low Possibility
1103876.74612469,-4551257.35816869,2016-01-14 02:10:00,-41.1134,144.8932,-9999,-9999,-9999,15, Low Possibility
1105998.05153445,-4551505.17614619,2016-01-14 02:10:00,-41.1137,144.9181,-9999,-9999,-9999,15, Low Possibility
1116112.61733709,-4564941.65655609,2016-01-14 02:10:00,-41.2272,145.0514,475.51,-9999,-9999,13, High Possibility
1118240.84948484,-4565181.89845541,2016-01-14 02:10:00,-41.2274,145.0764,358.06,-9999,-9999,13, High Possibility
1110525.92506198,-4545897.17133679,2016-01-14 02:20:00,-41.0582,144.964,-9999,-9999,-9999,15, Low Possibility
1112648.25614815,-4546146.29260035,2016-01-14 02:20:00,-41.0585,144.9889,-9999,-9999,-9999,15, Low Possibility
1120242.6769708,-4568490.82088241,2016-01-14 02:20:00,-41.2558,145.1036,363.65,-9999,-9999,13, High Possibility
1106134.78326757,-4548457.86897642,2016-01-14 02:30:00,-41.0857,144.9161,-9999,-9999,-9999,15, Low Possibility
1116112.61733709,-4564941.65655609,2016-01-14 02:30:00,-41.2272,145.0514,181.22,-9999,-9999,13, High Possibility
1150948.85446037,-4550657.79418363,2016-01-14 02:50:00,-41.0634,145.4383,-9999,-9999,-9999,15, Low Possibility
1103876.74612469,-4551257.35816869,2016-01-14 03:00:00,-41.1134,144.8932,40.88,-9999,-9999,13, High Possibility
1118372.84521894,-4562135.66195313,2016-01-14 03:00:00,-41.1994,145.0743,-9999,-9999,-9999,15, Low Possibility
1118240.84948484,-4565181.89845541,2016-01-14 03:00:00,-41.2274,145.0764,159.16,-9999,-9999,13, High Possibility
1112786.66934013,-4543098.20678756,2016-01-14 03:10:00,-41.0305,144.9869,-9999,-9999,-9999,15, Low Possibility
1106134.78326757,-4548457.86897642,2016-01-14 03:10:00,-41.0857,144.9161,30.57,-9999,-9999,14, Medium Possibility
1118372.84521894,-4562135.66195313,2016-01-14 03:10:00,-41.1994,145.0743,147.61,0.114398,488.9,10, Processed
1118240.84948484,-4565181.89845541,2016-01-14 03:10:00,-41.2274,145.0764,198.17,-9999,-9999,13, High Possibility
1116112.61733709,-4564941.65655609,2016-01-14 03:20:00,-41.2272,145.0514,104.48,-9999,-9999,13, High Possibility
1118240.84948484,-4565181.89845541,2016-01-14 03:20:00,-41.2274,145.0764,-9999,-9999,-9999,12, Cloudy
1119565.73712048,-4534711.5232782,2016-01-14 03:30:00,-40.9475,145.0555,-9999,-9999,-9999,15, Low Possibility
1116112.61733709,-4564941.65655609,2016-01-14 03:40:00,-41.2272,145.0514,322.69,-9999,-9999,13, High Possibility
1118240.84948484,-4565181.89845541,2016-01-14 03:40:00,-41.2274,145.0764,361.77,0.097499,567.9,10, Processed
1120242.6769708,-4568490.82088241,2016-01-14 03:40:00,-41.2558,145.1036,277.4,-9999,-9999,13, High Possibility
1128197.16645673,-4532667.12540953,2016-01-14 03:50:00,-40.9207,145.153,-9999,-9999,-9999,15, Low Possibility
1117301.75162422,-4537510.3579443,2016-01-14 03:50:00,-40.9752,145.0326,-9999,-9999,-9999,15, Low Possibility
1118240.84948484,-4565181.89845541,2016-01-14 03:50:00,-41.2274,145.0764,-9999,-9999,-9999,15, Low Possibility
1120242.6769708,-4568490.82088241,2016-01-14 03:50:00,-41.2558,145.1036,-9999,-9999,-9999,15, Low Possibility
1120242.6769708,-4568490.82088241,2016-01-14 04:00:00,-41.2558,145.1036,-9999,-9999,-9999,12, Cloudy
1116112.61733709,-4564941.65655609,2016-01-14 04:10:00,-41.2272,145.0514,-9999,-9999,-9999,15, Low Possibility
1118240.84948484,-4565181.89845541,2016-01-14 04:10:00,-41.2274,145.0764,94.6,-9999,-9999,13, High Possibility
1118240.84948484,-4565181.89845541,2016-01-14 04:20:00,-41.2274,145.0764,-9999,-9999,-9999,12, Cloudy
1120242.6769708,-4568490.82088241,2016-01-14 04:30:00,-41.2558,145.1036,856.01,0.056477,723.5,10, Processed
1122369.09111552,-4568742.67775634,2016-01-14 04:30:00,-41.2561,145.1286,724.48,0.026142,819.2,10, Processed
1116112.61733709,-4564941.65655609,2016-01-14 04:40:00,-41.2272,145.0514,-9999,-9999,-9999,12, Cloudy
1118240.84948484,-4565181.89845541,2016-01-14 04:40:00,-41.2274,145.0764,252.84,0.165036,500.3,10, Processed
1120242.6769708,-4568490.82088241,2016-01-14 04:40:00,-41.2558,145.1036,1425.13,0.070883,765.4,10, Processed
1122369.09111552,-4568742.67775634,2016-01-14 04:40:00,-41.2561,145.1286,-9999,-9999,-9999,12, Cloudy
1131666.04112117,-4551428.06866266,2016-01-14 04:50:00,-41.0889,145.2157,47.28,-9999,-9999,13, High Possibility
1120242.6769708,-4568490.82088241,2016-01-14 04:50:00,-41.2558,145.1036,109.13,-9999,-9999,13, High Possibility
1120108.85985054,-4571546.94927428,2016-01-14 04:50:00,-41.2839,145.1057,-9999,-9999,-9999,15, Low Possibility
1104140.43258456,-4545161.38078353,2016-01-14 05:00:00,-41.0574,144.8891,-9999,-9999,-9999,15, Low Possibility
1131792.79875174,-4548378.93183891,2016-01-14 05:00:00,-41.0609,145.2135,40,-9999,-9999,14, Medium Possibility
1118107.68792195,-4568238.50422496,2016-01-14 05:00:00,-41.2555,145.0785,147.45,0.16675,465.8,10, Processed
1120242.6769708,-4568490.82088241,2016-01-14 05:00:00,-41.2558,145.1036,158.94,-9999,-9999,13, High Possibility
1118107.68792195,-4568238.50422496,2016-01-14 05:10:00,-41.2555,145.0785,100.8,-9999,-9999,13, High Possibility
1117981.87753178,-4571306.34850248,2016-01-14 05:10:00,-41.2837,145.0807,113.37,-9999,-9999,13, High Possibility
1155850.72422413,-4588122.21385567,2016-01-14 05:10:00,-41.4014,145.5413,-9999,-9999,-9999,15, Low Possibility
1118240.84948484,-4565181.89845541,2016-01-14 05:20:00,-41.2274,145.0764,169.49,0.121384,494.1,10, Processed
1120242.6769708,-4568490.82088241,2016-01-14 05:20:00,-41.2558,145.1036,251.48,-9999,-9999,13, High Possibility
1120242.6769708,-4568490.82088241,2016-01-14 05:30:00,-41.2558,145.1036,270.89,-9999,-9999,13, High Possibility
1136435.74434873,-4539748.62246648,2016-01-14 05:40:00,-40.9776,145.2569,-9999,-9999,-9999,15, Low Possibility
1117981.87753178,-4571306.34850248,2016-01-14 05:40:00,-41.2837,145.0807,95.66,-9999,-9999,13, High Possibility
1118372.84521894,-4562135.66195313,2016-01-14 05:50:00,-41.1994,145.0743,244.47,0.097818,535.6,10, Processed
1116112.61733709,-4564941.65655609,2016-01-14 05:50:00,-41.2272,145.0514,218.76,-9999,-9999,13, High Possibility
1118240.84948484,-4565181.89845541,2016-01-14 05:50:00,-41.2274,145.0764,285.4,0.12086,531.2,10, Processed
1118107.68792195,-4568238.50422496,2016-01-14 05:50:00,-41.2555,145.0785,426.7,0.051069,648.4,10, Processed
1120242.6769708,-4568490.82088241,2016-01-14 05:50:00,-41.2558,145.1036,652,0.059392,680.8,10, Processed
1117981.87753178,-4571306.34850248,2016-01-14 05:50:00,-41.2837,145.0807,200.05,-9999,-9999,13, High Possibility
1120108.85985054,-4571546.94927428,2016-01-14 05:50:00,-41.2839,145.1057,209.72,-9999,-9999,13, High Possibility
1129670.95948768,-4548126.08545753,2016-01-14 06:00:00,-41.0606,145.1886,-9999,-9999,-9999,15, Low Possibility
1124765.3116214,-4562881.47916956,2016-01-14 06:00:00,-41.2002,145.1494,-9999,-9999,-9999,15, Low Possibility
1116112.61733709,-4564941.65655609,2016-01-14 06:00:00,-41.2272,145.0514,61.7,-9999,-9999,13, High Possibility
1118372.84521894,-4562135.66195313,2016-01-14 06:10:00,-41.1994,145.0743,221.1,-9999,-9999,13, High Possibility
1118240.84948484,-4565181.89845541,2016-01-14 06:10:00,-41.2274,145.0764,-9999,-9999,-9999,12, Cloudy
1118107.68792195,-4568238.50422496,2016-01-14 06:10:00,-41.2555,145.0785,187.84,0.133271,494.7,10, Processed
1120242.6769708,-4568490.82088241,2016-01-14 06:10:00,-41.2558,145.1036,361.09,0.069218,599.2,10, Processed
1118240.84948484,-4565181.89845541,2016-01-14 06:20:00,-41.2274,145.0764,-9999,-9999,-9999,12, Cloudy
1118107.68792195,-4568238.50422496,2016-01-14 06:20:00,-41.2555,145.0785,419.5,0.100395,578.4,10, Processed
1120242.6769708,-4568490.82088241,2016-01-14 06:20:00,-41.2558,145.1036,327.86,-9999,-9999,13, High Possibility
1117981.87753178,-4571306.34850248,2016-01-14 06:20:00,-41.2837,145.0807,273.98,0.111811,534,10, Processed
1151830.99421434,-4529364.92399493,2016-01-14 06:30:00,-40.868,145.4225,-9999,-9999,-9999,15, Low Possibility
1118372.84521894,-4562135.66195313,2016-01-14 06:30:00,-41.1994,145.0743,80.81,-9999,-9999,13, High Possibility
1118240.84948484,-4565181.89845541,2016-01-14 06:30:00,-41.2274,145.0764,-9999,-9999,-9999,12, Cloudy
1141075.39723146,-4531126.38483522,2016-01-14 06:40:00,-40.8944,145.3002,25.11,-9999,-9999,15, Low Possibility
1118107.68792195,-4568238.50422496,2016-01-14 06:40:00,-41.2555,145.0785,201.73,0.127846,502.2,10, Processed
1120242.6769708,-4568490.82088241,2016-01-14 06:40:00,-41.2558,145.1036,325.6,-9999,-9999,13, High Possibility
1131666.04112117,-4551428.06866266,2016-01-14 06:50:00,-41.0889,145.2157,27,-9999,-9999,15, Low Possibility
1118372.84521894,-4562135.66195313,2016-01-14 06:50:00,-41.1994,145.0743,249.48,-9999,-9999,13, High Possibility
1120501.62222363,-4562376.3488823,2016-01-14 06:50:00,-41.1996,145.0993,-9999,-9999,-9999,12, Cloudy
1118372.84521894,-4562135.66195313,2016-01-14 07:00:00,-41.1994,145.0743,-9999,-9999,-9999,12, Cloudy
1118240.84948484,-4565181.89845541,2016-01-14 07:00:00,-41.2274,145.0764,168.68,0.14346,483,10, Processed
1120242.6769708,-4568490.82088241,2016-01-14 07:00:00,-41.2558,145.1036,287.16,-9999,-9999,13, High Possibility
1116112.61733709,-4564941.65655609,2016-01-14 07:10:00,-41.2272,145.0514,168.88,-9999,-9999,13, High Possibility
1118107.68792195,-4568238.50422496,2016-01-14 07:10:00,-41.2555,145.0785,205.9,0.128872,503.1,10, Processed
1120242.6769708,-4568490.82088241,2016-01-14 07:10:00,-41.2558,145.1036,298.33,0.162713,512.6,10, Processed
1118372.84521894,-4562135.66195313,2016-01-14 07:20:00,-41.1994,145.0743,509.54,0.036158,713.4,10, Processed
1120501.62222363,-4562376.3488823,2016-01-14 07:20:00,-41.1996,145.0993,306.98,0.068406,585,10, Processed
1116112.61733709,-4564941.65655609,2016-01-14 07:20:00,-41.2272,145.0514,205.08,-9999,-9999,13, High Possibility
1118240.84948484,-4565181.89845541,2016-01-14 07:20:00,-41.2274,145.0764,248.15,-9999,-9999,13, High Possibility
1116245.12543267,-4561884.57636345,2016-01-14 07:30:00,-41.1991,145.0493,181.49,-9999,-9999,13, High Possibility
1116112.61733709,-4564941.65655609,2016-01-14 07:30:00,-41.2272,145.0514,201.9,-9999,-9999,13, High Possibility
1118107.68792195,-4568238.50422496,2016-01-14 07:30:00,-41.2555,145.0785,271.22,0.027591,667.3,10, Processed
1120242.6769708,-4568490.82088241,2016-01-14 07:30:00,-41.2558,145.1036,257.43,0.136958,514.4,10, Processed
1118505.89625091,-4559078.1682964,2016-01-14 07:40:00,-41.1713,145.0722,245.94,0.010798,785.5,10, Processed
1116245.12543267,-4561884.57636345,2016-01-14 07:40:00,-41.1991,145.0493,457.46,-9999,-9999,13, High Possibility
1118372.84521894,-4562135.66195313,2016-01-14 07:40:00,-41.1994,145.0743,685.02,0.038555,746.5,10, Processed
1120501.62222363,-4562376.3488823,2016-01-14 07:40:00,-41.1996,145.0993,282.37,0.007942,866.4,10, Processed
1116112.61733709,-4564941.65655609,2016-01-14 07:40:00,-41.2272,145.0514,452.49,0.031451,716.2,10, Processed
1118240.84948484,-4565181.89845541,2016-01-14 07:40:00,-41.2274,145.0764,299.58,0.064197,588.6,10, Processed
1118107.68792195,-4568238.50422496,2016-01-14 07:40:00,-41.2555,145.0785,224.78,0.032654,627.2,10, Processed
1120242.6769708,-4568490.82088241,2016-01-14 07:40:00,-41.2558,145.1036,254.82,0.078581,556.5,10, Processed
1116245.12543267,-4561884.57636345,2016-01-14 07:50:00,-41.1991,145.0493,718.41,0.012881,966.3,10, Processed
1118372.84521894,-4562135.66195313,2016-01-14 07:50:00,-41.1994,145.0743,821.8,0.026427,840.4,10, Processed
1116112.61733709,-4564941.65655609,2016-01-14 07:50:00,-41.2272,145.0514,390.31,0.027868,712.6,10, Processed
1118240.84948484,-4565181.89845541,2016-01-14 07:50:00,-41.2274,145.0764,329.77,0.132624,535.2,10, Processed
1116245.12543267,-4561884.57636345,2016-01-14 08:00:00,-41.1991,145.0493,516.55,-9999,-9999,13, High Possibility
1118372.84521894,-4562135.66195313,2016-01-14 08:00:00,-41.1994,145.0743,468.56,0.050762,659.9,10, Processed
1116112.61733709,-4564941.65655609,2016-01-14 08:00:00,-41.2272,145.0514,214.81,-9999,-9999,13, High Possibility
1118372.84521894,-4562135.66195313,2016-01-14 08:10:00,-41.1994,145.0743,152.46,-9999,-9999,13, High Possibility
1120242.6769708,-4568490.82088241,2016-01-14 08:10:00,-41.2558,145.1036,119.73,-9999,-9999,13, High Possibility
1116245.12543267,-4561884.57636345,2016-01-14 08:20:00,-41.1991,145.0493,320.71,-9999,-9999,13, High Possibility
1118372.84521894,-4562135.66195313,2016-01-14 08:20:00,-41.1994,145.0743,-9999,-9999,-9999,12, Cloudy
1120367.91759554,-4565433.36910643,2016-01-14 08:20:00,-41.2277,145.1014,195,0.016088,693.4,10, Processed
1118107.68792195,-4568238.50422496,2016-01-14 08:20:00,-41.2555,145.0785,172.91,-9999,-9999,13, High Possibility
1120242.6769708,-4568490.82088241,2016-01-14 08:20:00,-41.2558,145.1036,238.51,0.027416,653,10, Processed
1118505.89625091,-4559078.1682964,2016-01-14 08:30:00,-41.1713,145.0722,211.54,0.013094,732.6,10, Processed
1116245.12543267,-4561884.57636345,2016-01-14 08:30:00,-41.1991,145.0493,246.04,-9999,-9999,13, High Possibility
1118372.84521894,-4562135.66195313,2016-01-14 08:30:00,-41.1994,145.0743,282.54,0.054489,598.6,10, Processed
1118240.84948484,-4565181.89845541,2016-01-14 08:30:00,-41.2274,145.0764,177.73,0.019724,657.1,10, Processed
1120367.91759554,-4565433.36910643,2016-01-14 08:30:00,-41.2277,145.1014,258.53,-9999,-9999,13, High Possibility
