id,satellite,satellite_nssdc_id,satellite_operating_agency,sensor,orbit,start_dt,stop_dt,filename,process_dt,process_algorithm,process_algorithm_version,load_dt,latitude,longitude,location,temp_kelvin,datetime,power,confidence,age_hours,australian_state
10716170,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.34,145.1,POINT (16152458.114103999 -5062621.676988606),291.6,2016-01-17T16:54:36,,,8498,TAS
10716171,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-42.5,145.3,POINT (16174722.012262652 -5236173.783920941),293.2,2016-01-17T16:54:36,,,8498,TAS
10716172,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-42.5,145.31,POINT (16175835.20717058 -5236173.783920941),293.2,2016-01-17T16:54:36,,,8498,TAS
10716173,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-42.51,145.27,POINT (16171382.427538853 -5237683.777357743),291.8,2016-01-17T16:54:36,,,8498,TAS
10716174,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-42.51,145.28,POINT (16172495.622446787 -5237683.777357743),291.8,2016-01-17T16:54:36,,,8498,TAS
10716175,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-42.51,145.29,POINT (16173608.817354713 -5237683.777357743),291.8,2016-01-17T16:54:36,,,8498,TAS
10716176,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-42.51,145.3,POINT (16174722.012262652 -5237683.777357743),297.6,2016-01-17T16:54:36,,,8498,TAS
10716177,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-42.51,145.31,POINT (16175835.20717058 -5237683.777357743),297.6,2016-01-17T16:54:36,,,8498,TAS
10716178,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-42.52,145.27,POINT (16171382.427538853 -5239194.012391698),294.9,2016-01-17T16:54:36,,,8498,TAS
10716179,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-42.52,145.28,POINT (16172495.622446787 -5239194.012391698),294.9,2016-01-17T16:54:36,,,8498,TAS
10716180,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-42.52,145.29,POINT (16173608.817354713 -5239194.012391698),298.7,2016-01-17T16:54:36,,,8498,TAS
10716181,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-42.52,145.3,POINT (16174722.012262652 -5239194.012391698),298.7,2016-01-17T16:54:36,,,8498,TAS
10716182,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-42.52,145.31,POINT (16175835.20717058 -5239194.012391698),298.7,2016-01-17T16:54:36,,,8498,TAS
10716183,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-42.54,145.29,POINT (16173608.817354713 -5242215.207744503),294.4,2016-01-17T16:54:36,,,8498,TAS
10716184,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-42.54,145.3,POINT (16174722.012262652 -5242215.207744503),294.4,2016-01-17T16:54:36,,,8498,TAS
10716185,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-42.54,145.31,POINT (16175835.20717058 -5242215.207744503),294.4,2016-01-17T16:54:36,,,8498,TAS
10716186,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-42.54,145.32,POINT (16176948.402078517 -5242215.207744503),294.9,2016-01-17T16:54:36,,,8498,TAS
10716187,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-42.54,145.33,POINT (16178061.59698645 -5242215.207744503),294.9,2016-01-17T16:54:36,,,8498,TAS
10716169,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.34,145.09,POINT (16151344.91919606 -5062621.676988606),291.6,2016-01-17T16:54:36,,,8498,TAS
10716140,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.24,145.06,POINT (16148005.334472267 -5047806.3201335),297,2016-01-17T16:54:36,,,8498,TAS
10716141,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.24,145.07,POINT (16149118.529380195 -5047806.3201335),297,2016-01-17T16:54:36,,,8498,TAS
10716142,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.25,145.03,POINT (16144665.749748465 -5049286.834623009),301.2,2016-01-17T16:54:36,,,8498,TAS
10716143,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.25,145.04,POINT (16145778.944656396 -5049286.834623009),301.2,2016-01-17T16:54:36,,,8498,TAS
10716138,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.24,145.04,POINT (16145778.944656396 -5047806.3201335),306.1,2016-01-17T16:54:36,,,8498,TAS
10716137,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.24,145.03,POINT (16144665.749748465 -5047806.3201335),306.1,2016-01-17T16:54:36,,,8498,TAS
10716136,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.24,145.02,POINT (16143552.554840537 -5047806.3201335),293.9,2016-01-17T16:54:36,,,8498,TAS
10716135,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.24,145.01,POINT (16142439.3599326 -5047806.3201335),293.9,2016-01-17T16:54:36,,,8498,TAS
10716134,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.24,145,POINT (16141326.165024672 -5047806.3201335),293.9,2016-01-17T16:54:36,,,8498,TAS
10716133,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.23,145.12,POINT (16154684.503919864 -5046326.032156313),296.1,2016-01-17T16:54:36,,,8498,TAS
10716132,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.22,145.11,POINT (16153571.309011925 -5044845.970577075),296.1,2016-01-17T16:54:36,,,8498,TAS
10716131,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.22,145.1,POINT (16152458.114103999 -5044845.970577075),296.1,2016-01-17T16:54:36,,,8498,TAS
10716130,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.2,145.17,POINT (16160250.478459522 -5041886.5261552585),295.6,2016-01-17T16:54:36,,,8498,TAS
10716129,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.2,145.16,POINT (16159137.283551594 -5041886.5261552585),295.6,2016-01-17T16:54:36,,,8498,TAS
10716128,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.2,145.15,POINT (16158024.088643657 -5041886.5261552585),296.7,2016-01-17T16:54:36,,,8498,TAS
10716127,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.2,145.14,POINT (16156910.893735724 -5041886.5261552585),296.7,2016-01-17T16:54:36,,,8498,TAS
10716126,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.2,145.13,POINT (16155797.69882779 -5041886.5261552585),296.7,2016-01-17T16:54:36,,,8498,TAS
10716110,AQUA,2002-022A,NASA,MODIS,72905,2016-01-17T15:48:45,2016-01-17T16:00:06,Aqua20160117T154845Z20160117T160006Zhotspots.txt,,MOD14,5.0.1,,-41.2766,145.1183,POINT (16154495.372105002 -5053218.700495127),306.9,2016-01-17T15:48:50,12.5,30,8499,TAS
10716042,AQUA,2002-022A,NASA,MODIS,72893,2016-01-17T04:51:01,2016-01-17T05:04:10,Aqua20160117T045101Z20160117T050410Zhotspots.txt,,MOD14,5.0.1,,-41.2863,145.0741,POINT (16149571.15442976 -5054656.933562492),334.7,2016-01-17T05:01:00,33,47,8510,TAS
10721323,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.6776,146.2403,POINT (16279398.623762323 -5112812.380348712),,2016-01-17T04:57:49,,100,8510,TAS
10721324,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.6682,146.2379,POINT (16279123.44198108 -5111408.204987824),,2016-01-17T04:57:49,,96,8510,TAS
10721325,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.5984,145.9789,POINT (16250291.359907152 -5101013.088595958),,2016-01-17T04:57:49,,64,8510,TAS
10721326,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.3017,145.1128,POINT (16153880.554557353 -5056949.305230097),,2016-01-17T04:57:49,,52,8510,TAS
10721327,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.3044,145.1016,POINT (16152633.776260467 -5057342.7315849),,2016-01-17T04:57:49,,96,8510,TAS
10721328,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2931,145.1091,POINT (16153467.781885492 -5055666.890967708),,2016-01-17T04:57:49,,92,8510,TAS
10721329,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2983,145.0868,POINT (16150992.926966174 -5056447.4320333935),,2016-01-17T04:57:49,,96,8510,TAS
10721330,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.301,145.0756,POINT (16149739.358180353 -5056841.430669898),,2016-01-17T04:57:49,,92,8510,TAS
10721331,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2836,145.0685,POINT (16148951.216185536 -5054270.282776718),,2016-01-17T04:57:49,,96,8510,TAS
10721332,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2749,145.0651,POINT (16148572.395958362 -5052979.78106726),,2016-01-17T04:57:49,,72,8510,TAS
10721334,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2652,145.0396,POINT (16145730.631997393 -5051535.577359548),,2016-01-17T04:57:49,,83,8510,TAS
10721335,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2513,145.0584,POINT (16147830.117593752 -5049475.46844187),,2016-01-17T04:57:49,,78,8510,TAS
10721336,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2539,145.0473,POINT (16146595.250482386 -5049861.335262896),,2016-01-17T04:57:49,,100,8510,TAS
10721337,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2591,145.0247,POINT (16144077.871517586 -5050641.407761583),,2016-01-17T04:57:49,,69,8510,TAS
10721338,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2346,145.0888,POINT (16151213.673516415 -5047013.745785683),,2016-01-17T04:57:49,,96,8510,TAS
10721339,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2505,145.0212,POINT (16143688.92121675 -5049355.684059971),,2016-01-17T04:57:49,,80,8510,TAS
10721333,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2626,145.0509,POINT (16146990.991272153 -5051145.793365765),,2016-01-17T04:57:49,,43,8510,TAS
10721322,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.8412,146.193,POINT (16274127.868512249 -5137228.150491585),,2016-01-17T04:57:49,,95,8510,TAS
10716044,AQUA,2002-022A,NASA,MODIS,72893,2016-01-17T04:51:01,2016-01-17T05:04:10,Aqua20160117T045101Z20160117T050410Zhotspots.txt,,MOD14,5.0.1,,-41.2559,145.0404,POINT (16145827.479954388 -5050161.184844554),330.3,2016-01-17T04:57:40,27.3,23,8510,TAS
10716045,AQUA,2002-022A,NASA,MODIS,72893,2016-01-17T04:51:01,2016-01-17T05:04:10,Aqua20160117T045101Z20160117T050410Zhotspots.txt,,MOD14,5.0.1,,-41.2604,145.0195,POINT (16143493.555510415 -5050822.07133724),329.6,2016-01-17T04:52:50,28.6,36,8510,TAS
10716036,AQUA,2002-022A,NASA,MODIS,72893,2016-01-17T04:51:01,2016-01-17T05:04:10,Aqua20160117T045101Z20160117T050410Zhotspots.txt,,MOD14,5.0.1,,-41.8489,146.2001,POINT (16274917.680299425 -5138375.6380745135),316.7,2016-01-17T04:51:50,18.3,66,8510,TAS
10716043,AQUA,2002-022A,NASA,MODIS,72893,2016-01-17T04:51:01,2016-01-17T05:04:10,Aqua20160117T045101Z20160117T050410Zhotspots.txt,,MOD14,5.0.1,,-41.2675,145.0447,POINT (16146303.036819056 -5051876.355037473),343.8,2016-01-17T04:51:40,51.2,86,8510,TAS
10716041,AQUA,2002-022A,NASA,MODIS,72893,2016-01-17T04:51:01,2016-01-17T05:04:10,Aqua20160117T045101Z20160117T050410Zhotspots.txt,,MOD14,5.0.1,,-41.2978,145.0785,POINT (16150062.073384162 -5056370.5308260145),365.9,2016-01-17T04:51:10,107.4,100,8510,TAS
10716037,AQUA,2002-022A,NASA,MODIS,72893,2016-01-17T04:51:01,2016-01-17T05:04:10,Aqua20160117T045101Z20160117T050410Zhotspots.txt,,MOD14,5.0.1,,-41.8532,146.1802,POINT (16272706.095975835 -5139020.945535154),318.8,2016-01-17T04:51:00,20.5,70,8510,TAS
10716040,AQUA,2002-022A,NASA,MODIS,72893,2016-01-17T04:51:01,2016-01-17T05:04:10,Aqua20160117T045101Z20160117T050410Zhotspots.txt,,MOD14,5.0.1,,-41.305,145.1037,POINT (16152868.103788583 -5057439.349471045),355.6,2016-01-17T04:51:00,78.7,97,8510,TAS
10716039,AQUA,2002-022A,NASA,MODIS,72893,2016-01-17T04:51:01,2016-01-17T05:04:10,Aqua20160117T045101Z20160117T050410Zhotspots.txt,,MOD14,5.0.1,,-41.6072,145.9644,POINT (16248677.672568617 -5102319.2696344545),310.7,2016-01-17T04:51:00,10.9,37,8510,TAS
10716038,AQUA,2002-022A,NASA,MODIS,72893,2016-01-17T04:51:01,2016-01-17T05:04:10,Aqua20160117T045101Z20160117T050410Zhotspots.txt,,MOD14,5.0.1,,-41.6818,146.2362,POINT (16278939.98746026 -5113437.335777988),350.1,2016-01-17T04:51:00,70.5,95,8510,TAS
10716035,AQUA,2002-022A,NASA,MODIS,72893,2016-01-17T04:51:01,2016-01-17T05:04:10,Aqua20160117T045101Z20160117T050410Zhotspots.txt,,MOD14,5.0.1,,-41.8549,146.1869,POINT (16273451.825244654 -5139265.002067006),326.4,2016-01-17T04:51:00,29.7,80,8510,TAS
10715939,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2221,145.131,POINT (16155903.563663537 -5045156.616735072),363.2,2016-01-17T00:38:50,99.3,100,8514,TAS
10715956,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.3089,145.0922,POINT (16151590.823951224 -5058012.111840287),368.8,2016-01-17T00:34:20,118,100,8515,TAS
10715948,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2492,145.0352,POINT (16145244.833739571 -5049169.865735267),345.7,2016-01-17T00:34:20,55.3,85,8515,TAS
10715949,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2509,145.0517,POINT (16147075.928043634 -5049416.242356903),372.2,2016-01-17T00:32:50,123.9,100,8515,TAS
10715946,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2558,145.0408,POINT (16145868.222888015 -5050140.8984315405),383.9,2016-01-17T00:32:50,171.8,100,8515,TAS
10715933,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.0374,145.3131,POINT (16176183.191898804 -5017853.375313943),312.9,2016-01-17T00:32:50,13.6,56,8515,TAS
10715960,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-42.5102,145.3,POINT (16174725.797125338 -5237709.449334307),321.8,2016-01-17T00:32:10,20.4,40,8515,TAS
10715932,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.0356,145.2962,POINT (16174297.662363747 -5017600.125414682),325.4,2016-01-17T00:32:00,28,79,8515,TAS
10715955,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.3,145.1106,POINT (16153637.65542844 -5056692.660587114),331,2016-01-17T00:31:50,32.1,25,8515,TAS
10715941,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2292,145.0957,POINT (16151979.774252051 -5046211.911355275),347.6,2016-01-17T00:31:40,58.7,94,8515,TAS
10715947,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2575,145.0573,POINT (16147699.31719207 -5050399.590404634),359.2,2016-01-17T00:31:30,83.9,99,8515,TAS
10715945,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2469,145.0591,POINT (16147899.803594992 -5048833.328963305),338.5,2016-01-17T00:31:30,39.2,89,8515,TAS
10715944,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2452,145.0427,POINT (16146077.16957223 -5048576.8996516075),347.6,2016-01-17T00:31:30,59.9,94,8515,TAS
10715943,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2346,145.0446,POINT (16146286.116256457 -5047013.745785683),326,2016-01-17T00:31:30,23.9,63,8515,TAS
10715942,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2329,145.0279,POINT (16144436.32027794 -5046754.552236786),321.3,2016-01-17T00:31:30,19.9,63,8515,TAS
10715940,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2238,145.147,POINT (16157695.584826326 -5045402.299175585),326.6,2016-01-17T00:31:30,27.4,36,8515,TAS
10715938,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2204,145.1142,POINT (16154038.516914783 -5044899.840849413),367.9,2016-01-17T00:31:30,110.9,100,8515,TAS
10715937,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2131,145.1489,POINT (16157902.861718182 -5043831.075158657),318.3,2016-01-17T00:31:30,17.6,29,8515,TAS
10715934,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.1992,145.1183,POINT (16154492.032520277 -5041768.167192258),353.5,2016-01-17T00:31:30,72,97,8515,TAS
10715935,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2098,145.1164,POINT (16154284.755628422 -5043336.688854638),351.2,2016-01-17T00:31:30,65.2,96,8515,TAS
10715936,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2115,145.1329,POINT (16156120.970629053 -5043587.800203504),339.5,2016-01-17T00:31:30,44.6,82,8515,TAS
10715959,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.6703,146.2398,POINT (16279337.509361876 -5111719.216133547),318.9,2016-01-17T00:31:30,22.2,70,8515,TAS
