X,Y,Name,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,id,satellite,satellite_,satellit_1,sensor,orbit,start_dt,stop_dt,filename,process_dt,process_al,process__1,load_dt,latitude,longitude,temp_kelvi,datetime,power,confidence,age_hours,australian,hold_dt,hold_dt_2
-1477426.13321244,-3674329.31229855,,,,,,,-1,0,-1,,,10710319,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.8469,116.0574,,2016-01-07T06:24:37Z,,53,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1496191.05729089,-3680331.20545287,,,,,,,-1,0,-1,,,10710332,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.8792,115.8489,,2016-01-07T06:24:37Z,,85,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1479248.49263629,-3674182.5884502,,,,,,,-1,0,-1,,,10710330,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.8436,116.0382,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1471094.06468741,-3682968.46757109,,,,,,,-1,0,-1,,,10710207,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9307,116.1135,,2016-01-07T06:24:37Z,,80,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1480200.49946459,-3674526.86836834,,,,,,,-1,0,-1,,,10710331,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.8456,116.0275,,2016-01-07T06:24:37Z,,65,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1490255.1495296,-3679083.73896891,,,,,,,-1,0,-1,,,10710329,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.8748,115.9140,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1485316.65721103,-3685420.36499159,,,,,,,-1,0,-1,,,10710245,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9366,115.9582,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1470997.69869626,-3680192.10204956,,,,,,,-1,0,-1,,,10710232,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9061,116.1183,,2016-01-07T06:24:37Z,,96,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1478006.7843585,-3674643.61181958,,,,,,,-1,0,-1,,,10710328,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.8490,116.0508,,2016-01-07T06:24:37Z,,99,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1477046.6772688,-3674295.90848059,,,,,,,-1,0,-1,,,10710327,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.8470,116.0615,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1484381.58120915,-3685079.40383315,,,,,,,-1,0,-1,,,10710244,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9346,115.9687,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1483440.40565784,-3684736.0639171,,,,,,,-1,0,-1,,,10710243,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9326,115.9792,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1474561.74356931,-3682406.38863026,,,,,,,-1,0,-1,,,10710224,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9218,116.0772,,2016-01-07T06:24:37Z,,0,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1482483.48314588,-3684387.44233403,,,,,,,-1,0,-1,,,10710242,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9306,115.9899,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1479362.20323576,-3684155.67149746,,,,,,,-1,0,-1,,,10710225,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9320,116.0236,,2016-01-07T06:24:37Z,,0,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1482081.96944678,-3682422.64891116,,,,,,,-1,0,-1,,,10710271,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9136,115.9968,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1488620.05578441,-3684814.95238077,,,,,,,-1,0,-1,,,10710276,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9275,115.9237,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1467966.46512525,-3676335.8529042,,,,,,,-1,0,-1,,,10710277,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.8752,116.1558,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1478270.97059547,-3681027.56417574,,,,,,,-1,0,-1,,,10710267,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9054,116.0394,,2016-01-07T06:24:37Z,,96,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1475229.98091279,-3683561.7291541,,,,,,,-1,0,-1,,,10710215,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9313,116.0685,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1468472.18583084,-3681098.6562318,,,,,,,-1,0,-1,,,10710211,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9170,116.1440,,2016-01-07T06:24:37Z,,0,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1484092.81261297,-3685880.66621713,,,,,,,-1,0,-1,,,10710230,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9420,115.9707,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1488344.72486772,-3685619.99810876,,,,,,,-1,0,-1,,,10710262,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9349,115.9256,,2016-01-07T06:24:37Z,,96,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1471666.19550778,-3681349.8316098,,,,,,,-1,0,-1,,,10710222,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9157,116.1096,,2016-01-07T06:24:37Z,,0,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1487446.79368202,-3685291.25216941,,,,,,,-1,0,-1,,,10710261,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9330,115.9356,,2016-01-07T06:24:37Z,,96,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1486246.14521066,-3685759.34828712,,,,,,,-1,0,-1,,,10710246,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9385,115.9478,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1481528.17356883,-3684036.85470859,,,,,,,-1,0,-1,,,10710241,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9285,116.0006,,2016-01-07T06:24:37Z,,48,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1478946.06601915,-3682184.1488415,,,,,,,-1,0,-1,,,10710253,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9150,116.0307,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1478664.61233244,-3682991.96646052,,,,,,,-1,0,-1,,,10710238,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9224,116.0326,,2016-01-07T06:24:37Z,,96,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1480584.64092716,-3683694.24998924,,,,,,,-1,0,-1,,,10710240,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9265,116.0111,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1487165.9856618,-3686095.16354348,,,,,,,-1,0,-1,,,10710247,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9405,115.9375,,2016-01-07T06:24:37Z,,96,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1481139.46625796,-3682076.76096951,,,,,,,-1,0,-1,,,10710270,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9116,116.0074,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1477988.27027324,-3681834.46273823,,,,,,,-1,0,-1,,,10710252,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9129,116.0414,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1468762.0716431,-3680290.93752532,,,,,,,-1,0,-1,,,10710219,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9095,116.1420,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1467479.09932125,-3680738.59205336,,,,,,,-1,0,-1,,,10710210,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9149,116.1551,,2016-01-07T06:24:37Z,,0,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1465149.40263698,-3678055.73539153,,,,,,,-1,0,-1,,,10710231,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.8936,116.1836,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1474167.90306712,-3680437.45377424,,,,,,,-1,0,-1,,,10710248,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9048,116.0841,,2016-01-07T06:24:37Z,,92,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1470723.14317948,-3681006.8851108,,,,,,,-1,0,-1,,,10710221,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9137,116.1201,,2016-01-07T06:24:37Z,,92,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1467773.26835873,-3679930.48726835,,,,,,,-1,0,-1,,,10710218,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9074,116.1531,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1475794.86563867,-3681943.66789008,,,,,,,-1,0,-1,,,10710237,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9163,116.0647,,2016-01-07T06:24:37Z,,96,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1480194.79715065,-3681730.68120389,,,,,,,-1,0,-1,,,10710269,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9095,116.0179,,2016-01-07T06:24:37Z,,96,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1477039.39467245,-3681487.21775972,,,,,,,-1,0,-1,,,10710251,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9109,116.0520,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1475121.54139112,-3680787.1880778,,,,,,,-1,0,-1,,,10710249,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9068,116.0734,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1471950.20248886,-3680540.07577414,,,,,,,-1,0,-1,,,10710233,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9081,116.1076,,2016-01-07T06:24:37Z,,96,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1476077.3620813,-3681136.37765916,,,,,,,-1,0,-1,,,10710250,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9089,116.0627,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1479228.13488098,-3681376.85115138,,,,,,,-1,0,-1,,,10710268,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9075,116.0287,,2016-01-07T06:24:37Z,,90,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1473022.1789169,-3683670.0342357,,,,,,,-1,0,-1,,,10710208,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9348,116.0920,,2016-01-07T06:24:37Z,,80,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1466481.24816436,-3680375.88439072,,,,,,,-1,0,-1,,,10710209,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9128,116.1663,,2016-01-07T06:24:37Z,,0,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1479915.41367141,-3682538.4109941,,,,,,,-1,0,-1,,,10710254,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9170,116.0198,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1487726.30183111,-3684486.71822834,,,,,,,-1,0,-1,,,10710275,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9256,115.9337,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1486533.61217966,-3684958.51319233,,,,,,,-1,0,-1,,,10710260,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9311,115.9458,,2016-01-07T06:24:37Z,,69,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1479640.09823134,-3683348.22083399,,,,,,,-1,0,-1,,,10710239,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9245,116.0217,,2016-01-07T06:24:37Z,,96,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1483148.78816592,-3685537.43588643,,,,,,,-1,0,-1,,,10710229,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9400,115.9812,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1483722.49581554,-3683931.79422274,,,,,,,-1,0,-1,,,10710258,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9251,115.9773,,2016-01-07T06:24:37Z,,74,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1469484.68303105,-3681468.55153374,,,,,,,-1,0,-1,,,10710212,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9191,116.1327,,2016-01-07T06:24:37Z,,0,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1482761.5013994,-3683580.05164376,,,,,,,-1,0,-1,,,10710257,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9231,115.9880,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1481809.41924431,-3683231.54187383,,,,,,,-1,0,-1,,,10710256,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9211,115.9987,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1480864.21552386,-3682885.33105387,,,,,,,-1,0,-1,,,10710255,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9190,116.0092,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1474282.56292199,-3683215.78554237,,,,,,,-1,0,-1,,,10710214,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9293,116.0791,,2016-01-07T06:24:37Z,,0,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1485880.8726285,-3683812.34321271,,,,,,,-1,0,-1,,,10710273,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9217,115.9544,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1482198.1444503,-3685190.75004598,,,,,,,-1,0,-1,,,10710228,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9380,115.9919,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1486817.35279137,-3684154.04662819,,,,,,,-1,0,-1,,,10710274,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9236,115.9439,,2016-01-07T06:24:37Z,,92,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1485601.43128319,-3684617.37024782,,,,,,,-1,0,-1,,,10710259,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9291,115.9563,,2016-01-07T06:24:37Z,,69,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1474840.87167775,-3681596.8646174,,,,,,,-1,0,-1,,,10710236,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9143,116.0753,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1470442.61584857,-3681817.9865193,,,,,,,-1,0,-1,,,10710213,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9212,116.1220,,2016-01-07T06:24:37Z,,0,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1473875.58320658,-3681243.54999112,,,,,,,-1,0,-1,,,10710235,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9123,116.0861,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1481247.40316754,-3684843.7960525,,,,,,,-1,0,-1,,,10710227,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9360,116.0025,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1483036.23427596,-3682771.45078513,,,,,,,-1,0,-1,,,10710272,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9156,115.9862,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
-1472919.78547823,-3680894.09713906,,,,,,,-1,0,-1,,,10710234,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21733,2016-01-07T06:20:21Z,2016-01-07T06:28:53Z,Npp20160107T062021Z20160107T062853Zhotspots.txt,,VIIRS (AER),6,,-32.9102,116.0968,,2016-01-07T06:24:37Z,,100,7141,WA,2016-01-07,2016-01-07T18:20:21Z
